processes,num_processes,avg_burst_time,burst_time_variance,short_job_ratio,long_job_ratio,priority_variance,arrival_irregularity,burst_time_skewness,arrival_range,max_min_burst_ratio,best_algorithm
0:3:15:3|1:6:20:2|2:12:10:10|3:8:14:4|4:6:16:4|5:20:20:6,6,15.833333333333334,12.138888888888891,0.5,0.5,6.8055555555555545,30.805555555555554,-0.23863510838722457,17,2.0,Round Robin
0:18:5:7|1:12:1:7|2:1:6:6|3:10:8:10|4:12:4:4|5:8:3:5|6:18:5:2|7:16:7:3|8:16:5:4,9,4.888888888888889,3.8765432098765435,0.3333333333333333,0.6666666666666666,5.333333333333334,27.11111111111111,-0.3691526302411752,17,8.0,FCFS
0:8:9:1|1:0:1:5|2:17:9:7|3:10:15:6|4:1:16:2|5:14:11:1,6,10.166666666666666,24.138888888888896,0.5,0.5,5.888888888888889,38.88888888888889,-0.6484735366026705,17,16.0,Round Robin
0:20:4:9|1:2:1:4|2:20:8:9|3:4:1:8,4,3.5,8.25,0.5,0.5,4.25,72.75,0.6330096580207194,18,8.0,SJF
0:2:2:4|1:17:6:8|2:16:5:6|3:3:20:4,4,8.25,48.1875,0.75,0.25,2.75,49.25,0.995783419747528,15,10.0,SRTF
0:18:14:9|1:5:20:9|2:18:14:2|3:6:14:7,4,15.5,6.75,0.75,0.25,8.1875,39.1875,1.1547005383792515,13,1.4285714285714286,SRTF
0:3:5:4|1:17:2:1|2:2:18:7|3:11:12:6|4:1:12:3|5:18:12:9|6:18:5:2|7:9:12:6|8:10:4:7,9,9.11111111111111,24.76543209876543,0.4444444444444444,0.5555555555555556,6.222222222222222,41.4320987654321,0.15028018140240093,17,9.0,FCFS
0:14:5:9|1:7:2:10|2:7:12:10|3:3:14:8|4:12:12:4|5:0:6:3|6:1:6:3|7:6:12:10|8:7:4:2|9:20:3:2,10,7.6,17.64,0.6,0.4,11.49,34.010000000000005,0.2325882734046002,20,7.0,Priority
0:9:3:3|1:11:4:6|2:0:3:3|3:4:7:2|4:1:2:2|5:5:5:4|6:13:4:7,7,4.0,2.2857142857142856,0.42857142857142855,0.5714285714285714,3.265306122448979,21.265306122448983,0.7441175562369162,13,3.5,Round Robin
0:16:4:9|1:17:4:3|2:3:5:1|3:19:2:1|4:8:4:1|5:13:14:9|6:20:13:9|7:17:13:6|8:16:15:3,9,8.222222222222221,25.28395061728395,0.5555555555555556,0.4444444444444444,11.555555555555555,27.11111111111111,0.1941910987517626,17,7.5,Priority
0:11:3:2|1:11:8:6|2:9:8:8|3:18:2:3,4,5.25,7.6875,0.5,0.5,5.6875,11.6875,-0.04838227307971588,9,4.0,SJF
0:13:16:2|1:17:14:8|2:16:9:3|3:1:10:2|4:16:13:7|5:16:18:7|6:16:8:7|7:15:13:8|8:8:18:8,9,13.222222222222221,12.17283950617284,0.5555555555555556,0.4444444444444444,6.172839506172839,24.98765432098765,-0.029133399557769637,16,2.25,FCFS
0:19:16:7|1:3:1:2|2:0:4:4|3:0:4:10,4,6.25,33.1875,0.75,0.25,9.1875,62.25,0.9929662701927244,19,16.0,SRTF
0:10:18:6|1:11:1:9|2:0:1:6,3,6.666666666666667,64.22222222222221,0.6666666666666666,0.3333333333333333,2.0,24.666666666666668,0.7071067811865475,11,18.0,SRTF
0:5:2:5|1:11:1:4|2:12:6:9|3:19:3:2|4:0:4:3|5:10:3:3,6,3.1666666666666665,2.4722222222222223,0.6666666666666666,0.3333333333333333,5.222222222222223,34.916666666666664,0.4954596832389281,19,6.0,SRTF
0:8:4:9|1:13:4:10|2:1:2:5|3:12:7:6|4:20:3:8,5,4.0,2.8,0.4,0.6,3.44,38.96,0.7683612488578246,19,3.5,Round Robin
0:18:16:8|1:3:15:3|2:10:9:9|3:13:5:6,4,11.25,20.1875,0.5,0.5,5.25,29.5,-0.26356494508799555,15,3.2,Round Robin
0:3:19:6|1:2:4:6|2:3:19:4|3:5:11:10|4:7:8:3,5,12.2,35.760000000000005,0.6,0.4,5.76,3.2,0.0015712417565890099,5,4.75,Round Robin
0:16:5:10|1:8:7:10|2:4:1:10|3:3:4:10|4:18:6:3|5:10:3:8,6,4.333333333333333,3.888888888888889,0.5,0.5,6.583333333333333,31.472222222222218,-0.3380617018914061,15,7.0,FCFS
0:20:19:6|1:3:16:7|2:6:20:10,3,18.333333333333332,2.8888888888888893,0.3333333333333333,0.6666666666666666,2.888888888888889,54.888888888888886,-0.5280049792181856,17,1.25,FCFS
0:10:19:6|1:12:18:10|2:7:17:6|3:16:10:8|4:6:12:2|5:6:19:9|6:5:19:5|7:10:15:9|8:9:18:10|9:11:10:3,10,15.7,12.41,0.4,0.6,7.360000000000001,10.16,-0.6565756149632648,11,1.9,FCFS
0:5:5:5|1:13:6:2|2:8:2:6|3:1:6:1|4:6:7:1|5:7:8:1|6:14:5:3,7,5.571428571428571,3.102040816326531,0.42857142857142855,0.5714285714285714,3.6326530612244894,17.63265306122449,-0.7460050879631774,13,4.0,SJF
0:17:11:10|1:15:19:6|2:12:13:9|3:9:16:3|4:3:11:2|5:5:11:4|6:4:14:9|7:20:17:7,8,14.0,8.25,0.5,0.5,7.9375,35.734375,0.4114562777134676,17,1.7272727272727273,FCFS
0:14:3:6|1:20:3:2|2:20:6:3,3,4.0,2.0,0.6666666666666666,0.3333333333333333,2.8888888888888893,8.0,0.7071067811865475,6,2.0,SJF
0:0:20:2|1:16:16:4|2:2:18:3|3:14:14:6|4:12:3:6|5:10:2:9|6:9:15:9,7,12.571428571428571,43.95918367346939,0.2857142857142857,0.7142857142857143,6.53061224489796,30.571428571428573,-0.7013122399418468,16,10.0,SJF
0:1:18:4|1:15:16:10|2:7:19:8|3:6:20:3|4:7:3:1|5:18:2:3|6:1:3:10,7,11.571428571428571,60.816326530612244,0.42857142857142855,0.5714285714285714,11.673469387755103,36.12244897959183,-0.23346972098061142,17,10.0,Priority
0:16:7:3|1:6:1:2|2:13:4:3|3:11:6:10|4:16:1:5|5:11:3:2|6:17:1:10|7:12:2:7,8,3.125,4.859375,0.625,0.375,9.9375,11.4375,0.6115366287051553,11,7.0,Priority
0:11:1:9|1:8:3:10|2:3:17:5|3:14:2:9|4:12:20:4|5:15:1:1|6:10:4:10,7,6.857142857142857,55.836734693877546,0.7142857142857143,0.2857142857142857,10.693877551020407,13.959183673469385,0.9301147763008795,12,20.0,Priority
0:6:11:7|1:16:20:9|2:13:4:7|3:20:13:3|4:8:15:7,5,12.6,27.439999999999998,0.4,0.6,3.84,26.24,-0.30755635626989936,14,5.0,FCFS
0:19:19:2|1:16:2:8|2:10:13:3|3:19:13:3|4:13:16:1|5:8:4:4|6:15:2:4|7:15:3:1|8:0:13:6|9:14:2:6,10,8.7,40.410000000000004,0.5,0.5,4.76,29.29,0.20591574535320029,19,9.5,Round Robin
0:18:19:2|1:20:4:2|2:4:20:4|3:9:5:3|4:10:19:3|5:16:1:2|6:6:15:3|7:6:5:8|8:0:2:2|9:17:18:10,10,10.8,57.56000000000002,0.5,0.5,7.089999999999999,41.44000000000001,0.00032974735011692517,20,20.0,Round Robin
0:0:3:6|1:13:7:9|2:3:5:7,3,5.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.5555555555555554,30.88888888888889,0.0,13,2.3333333333333335,FCFS
0:11:13:3|1:20:14:4|2:15:11:7|3:14:14:3,4,13.0,1.5,0.25,0.75,2.6875,10.5,-0.816496580927726,9,1.2727272727272727,FCFS
0:18:14:6|1:16:5:10|2:0:13:1|3:0:20:5,4,13.0,28.5,0.25,0.75,10.25,72.75,-0.2760463444661835,18,4.0,FCFS
0:4:19:10|1:12:15:3|2:15:11:5|3:4:14:2|4:11:18:7,5,15.4,8.24,0.6,0.4,8.24,19.76,-0.20090262645107848,11,1.7272727272727273,FCFS
0:20:5:5|1:10:6:7|2:19:7:6|3:16:4:7|4:2:17:2|5:19:4:9|6:18:12:5,7,7.857142857142857,20.40816326530612,0.7142857142857143,0.2857142857142857,4.122448979591836,37.265306122448976,1.0695455502221494,18,4.25,SRTF
0:6:20:6|1:4:19:5|2:13:19:8|3:0:17:1,4,18.75,1.1875,0.25,0.75,6.5,22.1875,-0.6520236646847545,13,1.1764705882352942,FCFS
0:3:10:7|1:7:18:10|2:15:13:8,3,13.666666666666666,10.888888888888888,0.6666666666666666,0.3333333333333333,1.5555555555555556,24.888888888888886,0.29479962014482947,12,1.8,SRTF
0:11:18:10|1:9:18:10|2:0:14:8|3:15:14:3|4:2:5:9|5:8:5:10|6:6:12:1,7,12.285714285714286,25.346938775510207,0.42857142857142855,0.5714285714285714,11.918367346938776,22.77551020408163,-0.43686868977908755,15,3.6,Priority
0:19:6:8|1:3:5:1|2:2:1:3|3:0:4:3,4,4.0,3.5,0.25,0.75,6.6875,57.5,-0.6872431934890912,19,6.0,FCFS
0:6:5:1|1:8:2:3|2:3:6:4|3:3:5:8|4:4:17:6|5:20:11:6|6:6:6:9|7:12:17:8|8:4:17:7,9,9.555555555555555,32.46913580246914,0.5555555555555556,0.4444444444444444,6.172839506172839,27.33333333333334,0.3185452145802999,17,8.5,Round Robin
0:20:6:8|1:15:8:7|2:1:3:5|3:17:2:6|4:15:1:1|5:15:4:9|6:12:4:6|7:19:2:2|8:19:4:4|9:4:1:1,10,3.5,4.45,0.5,0.5,7.290000000000001,37.010000000000005,0.735036785542886,19,8.0,FCFS
0:18:7:9|1:19:2:1|2:15:2:6|3:7:1:3|4:8:8:10|5:4:3:1,6,3.8333333333333335,7.138888888888888,0.6666666666666666,0.3333333333333333,13.0,33.138888888888886,0.5980548524761274,15,8.0,Priority
0:3:5:10|1:12:5:3|2:8:7:10|3:3:4:1,4,5.25,1.1875,0.75,0.25,16.5,14.25,0.6520236646847545,9,1.75,SJF
0:4:10:4|1:8:12:8|2:9:15:7|3:19:18:5|4:17:10:10|5:2:20:9|6:14:18:10,7,14.714285714285714,14.489795918367347,0.42857142857142855,0.5714285714285714,4.816326530612245,35.673469387755105,-0.028226285758576018,17,2.0,Round Robin
0:1:2:3|1:6:3:7|2:3:19:10|3:2:5:3|4:0:2:7|5:4:4:5,6,5.833333333333333,35.805555555555564,0.8333333333333334,0.16666666666666666,6.138888888888889,3.8888888888888893,1.6650492537382642,6,9.5,SRTF
0:8:3:6|1:20:4:4|2:2:10:5|3:6:13:3,4,7.5,17.25,0.5,0.5,1.25,45.0,0.16749336081498323,18,4.333333333333333,FCFS
0:14:5:10|1:3:7:2|2:11:1:6|3:8:1:1|4:1:3:7|5:2:5:3|6:9:1:5|7:6:5:5,8,3.5,4.75,0.5,0.5,7.359375,18.4375,0.07244707385386161,13,7.0,Round Robin
0:1:12:10|1:8:14:6|2:20:19:8,3,15.0,8.666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,61.55555555555555,0.47033046033698594,19,1.5833333333333333,SRTF
0:9:1:10|1:16:1:10|2:8:4:2|3:11:7:8|4:16:3:2|5:11:7:1|6:1:2:8|7:12:1:1|8:18:5:9|9:4:3:4,10,3.4,4.84,0.6,0.4,13.25,26.040000000000003,0.500375657400451,17,7.0,Priority
0:15:11:1|1:5:11:1|2:18:14:3|3:4:11:10|4:11:15:5,5,12.4,3.04,0.6,0.4,11.2,29.839999999999996,0.5071295169770307,14,1.3636363636363635,SJF
0:1:11:9|1:7:14:10|2:16:10:8|3:0:12:7|4:19:17:6|5:0:17:1|6:12:12:6|7:2:19:4|8:14:12:4|9:6:10:8,10,13.4,9.24,0.6,0.4,6.610000000000001,45.410000000000004,0.5998468699503345,19,1.9,SJF
0:19:16:2|1:11:14:4|2:2:16:2|3:10:10:9|4:7:18:7|5:19:13:5|6:0:19:8,7,15.142857142857142,8.122448979591837,0.42857142857142855,0.5714285714285714,6.775510204081632,47.91836734693878,-0.403522633568628,19,1.9,FCFS
0:14:17:10|1:1:20:7|2:3:19:2|3:18:17:6|4:18:11:1|5:5:13:8|6:0:11:1,7,15.428571428571429,11.959183673469388,0.42857142857142855,0.5714285714285714,11.428571428571429,54.53061224489795,-0.13534892310258492,18,1.8181818181818181,Priority
0:9:5:3|1:3:19:7|2:15:20:4|3:10:3:7|4:7:4:1|5:5:13:9|6:12:19:10|7:7:14:5|8:8:2:2,9,11.0,50.22222222222222,0.4444444444444444,0.5555555555555556,8.666666666666666,11.580246913580247,-0.003746233546660343,12,10.0,Round Robin
0:20:12:1|1:5:16:7|2:16:14:10|3:2:20:10|4:14:11:10,5,14.6,10.24,0.6,0.4,12.24,46.239999999999995,0.5844726562500002,18,1.8181818181818181,Round Robin
0:20:11:10|1:15:13:10|2:18:17:10|3:20:17:1|4:11:19:2|5:8:16:8|6:12:10:6,7,14.714285714285714,9.918367346938775,0.42857142857142855,0.5714285714285714,12.77551020408163,18.979591836734695,-0.25760523129406926,12,1.9,Priority
0:19:12:10|1:18:20:5|2:12:3:4|3:9:2:1|4:4:4:6,5,8.2,47.36,0.6,0.4,8.559999999999999,31.439999999999998,0.7639060415931471,15,10.0,FCFS
0:16:3:2|1:1:8:5|2:8:5:10|3:13:3:3|4:15:3:4|5:5:1:2|6:8:5:2|7:3:2:10,8,3.75,4.1875,0.625,0.375,10.1875,27.234375,0.7767788551609855,15,8.0,Priority
0:14:16:1|1:17:18:8|2:15:14:4|3:8:17:2|4:5:12:8|5:16:18:2,6,15.833333333333334,4.805555555555556,0.3333333333333333,0.6666666666666666,8.138888888888888,19.583333333333332,-0.641628580955937,12,1.5,FCFS
0:15:17:8|1:20:16:3|2:4:16:8|3:18:11:5|4:5:17:2|5:6:11:3|6:17:15:3,7,14.714285714285714,5.918367346938775,0.2857142857142857,0.7142857142857143,5.387755102040816,40.40816326530612,-0.7374675998181198,16,1.5454545454545454,Round Robin
0:10:2:10|1:13:4:7|2:14:4:9|3:20:5:2|4:4:8:10,5,4.6,3.84,0.6,0.4,9.040000000000001,27.360000000000003,0.5677202789263099,16,4.0,Round Robin
0:20:17:3|1:20:11:6|2:20:15:2,3,14.333333333333334,6.222222222222221,0.3333333333333333,0.6666666666666666,2.8888888888888893,0.0,-0.38180177416060695,0,1.5454545454545454,FCFS
0:7:4:2|1:1:3:10|2:1:6:3,3,4.333333333333333,1.5555555555555554,0.6666666666666666,0.3333333333333333,12.666666666666666,8.0,0.38180177416060695,6,2.0,SJF
0:5:17:1|1:20:6:6|2:9:1:10|3:14:3:9|4:19:14:5|5:8:4:10|6:1:13:7|7:0:17:5|8:16:2:2,9,8.555555555555555,38.91358024691358,0.5555555555555556,0.4444444444444444,9.432098765432096,49.28395061728395,0.20952554881438093,20,17.0,Priority
0:14:13:1|1:6:12:9|2:0:1:3|3:15:2:9|4:3:17:3,5,9.0,40.4,0.4,0.6,11.2,35.440000000000005,-0.19627206365463276,15,17.0,Round Robin
0:10:12:10|1:2:12:9|2:6:20:9|3:12:11:4,4,13.75,13.1875,0.75,0.25,5.5,14.75,1.1099684291823657,10,1.8181818181818181,SRTF
0:1:10:5|1:0:11:7|2:17:14:1|3:16:15:4|4:20:20:6,5,14.0,12.4,0.4,0.6,4.24,72.56,0.5771225089929852,20,2.0,FCFS
0:4:9:10|1:11:10:7|2:12:1:6|3:6:7:7|4:9:4:9|5:6:4:4|6:8:5:6,7,5.714285714285714,8.489795918367346,0.5714285714285714,0.42857142857142855,3.4285714285714284,7.142857142857143,0.006364345731647501,8,10.0,Round Robin
0:3:16:7|1:4:6:2|2:18:9:7|3:7:17:2|4:11:9:3,5,11.4,18.64,0.6,0.4,5.36,29.839999999999996,0.2182998617871513,15,2.8333333333333335,Round Robin
0:12:13:5|1:8:14:5|2:4:2:1|3:15:20:7|4:13:15:2|5:2:3:5|6:14:17:1|7:5:6:9,8,11.25,39.4375,0.375,0.625,7.234375,22.109375,-0.28200933487332863,13,10.0,FCFS
0:17:5:2|1:3:1:6|2:4:7:4|3:12:8:7|4:4:1:9,5,4.4,8.64,0.4,0.6,5.84,30.8,-0.11151226452485177,14,8.0,FCFS
0:2:1:6|1:13:8:5|2:1:3:2|3:19:11:5|4:18:14:8|5:6:5:7|6:0:19:3,7,8.714285714285714,35.06122448979592,0.5714285714285714,0.42857142857142855,3.8367346938775504,56.816326530612244,0.3788286477027247,19,19.0,Round Robin
0:7:13:6|1:15:10:5|2:12:14:10|3:9:20:10|4:15:17:8|5:12:13:2|6:17:17:9|7:2:14:3,8,14.75,8.4375,0.625,0.375,8.484375,21.359375,0.24863596790467368,15,2.0,SRTF
0:8:3:7|1:5:15:9|2:6:6:8|3:0:4:4|4:12:19:8|5:8:20:9,6,11.166666666666666,49.80555555555555,0.5,0.5,2.9166666666666665,13.25,0.08324279309762794,12,6.666666666666667,SJF
0:9:15:7|1:9:14:2|2:9:12:9|3:14:19:5,4,15.0,6.5,0.5,0.5,6.6875,4.6875,0.5430908357672789,5,1.5833333333333333,FCFS
0:19:5:2|1:16:12:6|2:2:2:7,3,6.333333333333333,17.555555555555557,0.6666666666666666,0.3333333333333333,4.666666666666667,54.888888888888886,0.4451092653236364,17,6.0,SRTF
0:12:20:2|1:1:16:4|2:0:16:8|3:6:20:3|4:1:16:4|5:7:10:9|6:17:20:5,7,16.857142857142858,11.26530612244898,0.5714285714285714,0.42857142857142855,5.714285714285714,34.775510204081634,-0.873463222865499,17,2.0,Round Robin
0:16:4:8|1:17:2:1|2:16:6:3|3:10:3:9|4:4:3:1|5:1:3:3|6:20:10:7|7:2:20:8|8:5:18:3|9:6:11:3,10,8.0,38.8,0.6,0.4,8.440000000000001,44.209999999999994,0.8689038196151191,19,10.0,FCFS
0:20:4:10|1:20:5:2|2:18:3:1|3:11:7:8|4:16:5:5|5:4:8:8|6:4:8:6|7:12:8:9|8:12:5:5|9:12:3:4,10,5.6,3.6399999999999997,0.6,0.4,7.959999999999999,30.090000000000003,0.062205913387894524,16,2.6666666666666665,Round Robin
0:12:3:9|1:19:1:8|2:17:5:7,3,3.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.6666666666666666,8.666666666666666,0.0,7,5.0,FCFS
0:7:16:10|1:9:20:4|2:6:14:1|3:11:5:3|4:14:3:8|5:0:15:6,6,12.166666666666666,37.138888888888886,0.3333333333333333,0.6666666666666666,9.222222222222223,19.13888888888889,-0.42153994525224353,14,6.666666666666667,Priority
0:5:13:9|1:5:13:9|2:0:2:6|3:8:14:10,4,10.5,24.25,0.25,0.75,2.25,8.25,-1.130488513757019,8,7.0,SJF
0:11:10:2|1:9:11:8|2:16:19:8|3:18:10:8|4:3:12:5|5:5:19:8|6:19:16:3,7,13.857142857142858,14.122448979591836,0.5714285714285714,0.42857142857142855,6.0,34.24489795918367,0.36981537731124653,16,1.9,SJF
0:10:11:2|1:17:10:8|2:0:19:9|3:13:16:4|4:10:15:1,5,14.2,10.959999999999999,0.4,0.6,10.16,31.6,0.05556159398511178,17,1.9,Round Robin
0:17:19:6|1:3:11:1|2:1:19:1|3:19:20:6|4:15:4:10|5:16:3:10|6:16:12:10|7:17:20:2|8:8:7:5|9:11:1:7,10,11.6,51.64,0.5,0.5,11.559999999999999,35.81,-0.09908106284277166,18,20.0,Priority
0:11:11:1|1:1:13:1|2:12:19:7|3:16:14:4|4:11:16:10|5:17:20:9|6:11:18:7|7:0:15:3,8,15.75,8.4375,0.5,0.5,10.6875,34.109375,-0.0573775310549247,17,1.8181818181818181,Priority
0:5:1:8|1:6:7:6|2:20:8:10|3:19:3:10,4,4.75,8.1875,0.5,0.5,2.75,49.25,-0.13205603299151566,15,8.0,FCFS
0:17:6:1|1:5:20:5|2:7:14:6,3,13.333333333333334,32.88888888888889,0.3333333333333333,0.6666666666666666,4.666666666666667,27.555555555555557,-0.17280054407865056,12,3.3333333333333335,SJF
0:0:4:10|1:17:1:10|2:11:2:1|3:2:6:3|4:11:3:9|5:2:5:5,6,3.5,2.9166666666666665,0.5,0.5,12.555555555555555,38.47222222222223,0.0,17,6.0,Priority
0:16:2:2|1:4:5:3|2:2:8:1|3:14:2:9|4:2:8:10|5:17:8:7,6,5.5,7.25,0.5,0.5,12.222222222222223,43.47222222222223,-0.332970951214024,15,4.0,Priority
0:7:12:10|1:5:18:6|2:14:10:8|3:19:11:7|4:13:19:4|5:10:16:4|6:13:13:8|7:16:13:9,8,14.0,9.5,0.625,0.375,4.25,18.609375,0.4098225375935054,14,1.9,SJF
0:12:17:10|1:17:4:5|2:14:5:3|3:1:1:5|4:8:17:3|5:20:2:6|6:10:17:8|7:15:11:10|8:8:4:10,9,8.666666666666666,41.55555555555556,0.5555555555555556,0.4444444444444444,7.555555555555555,28.666666666666668,0.31080564895957324,19,17.0,Round Robin
0:9:17:7|1:7:13:7|2:20:20:6|3:7:11:3|4:10:13:9|5:18:14:9|6:3:14:10|7:7:18:1|8:3:14:9,9,14.88888888888889,7.209876543209877,0.6666666666666666,0.3333333333333333,8.172839506172838,31.77777777777778,0.5661447816723385,17,1.8181818181818181,SRTF
0:18:2:1|1:13:13:5|2:7:3:4|3:0:5:7|4:19:16:5|5:20:17:9|6:19:11:8,7,9.571428571428571,33.10204081632653,0.42857142857142855,0.5714285714285714,6.244897959183674,49.632653061224495,-0.07090751669771043,20,8.5,SJF
0:9:2:4|1:16:3:9|2:12:6:7,3,3.6666666666666665,2.8888888888888893,0.6666666666666666,0.3333333333333333,4.222222222222222,8.222222222222221,0.5280049792181881,7,3.0,SJF
0:12:13:6|1:1:19:2|2:5:15:6|3:20:13:6|4:18:15:6|5:20:19:5|6:16:13:9|7:16:20:2|8:6:19:3,9,16.22222222222222,7.950617283950617,0.5555555555555556,0.4444444444444444,4.666666666666667,44.22222222222222,0.07036700055706331,19,1.5384615384615385,SJF
0:5:11:2|1:16:17:8|2:0:17:1|3:4:10:2|4:5:17:8|5:3:18:7,6,15.0,10.333333333333334,0.3333333333333333,0.6666666666666666,9.222222222222221,24.916666666666668,-0.6924161316425743,16,1.8,Priority
0:2:10:7|1:19:2:3|2:20:10:5|3:14:9:8|4:0:11:6|5:10:7:10|6:2:10:5|7:4:5:3,8,8.0,8.5,0.375,0.625,5.109375,56.359375,-0.9684625984518146,20,5.5,FCFS
0:4:3:4|1:0:12:2|2:4:15:3|3:3:14:3,4,11.0,22.5,0.25,0.75,0.5,2.6875,-0.9838197164968291,4,5.0,SJF
0:18:2:8|1:20:15:4|2:12:1:2|3:6:2:5|4:20:6:9|5:16:16:4|6:1:15:9|7:16:3:3|8:18:17:1|9:19:14:7,10,9.1,41.690000000000005,0.5,0.5,7.56,37.040000000000006,-0.05723984210428423,19,17.0,Round Robin
0:1:14:10|1:15:4:2|2:10:16:9,3,11.333333333333334,27.555555555555554,0.3333333333333333,0.6666666666666666,12.666666666666666,33.55555555555556,-0.6309038567106242,14,4.0,FCFS
0:9:17:10|1:9:16:1|2:18:16:2|3:9:20:6|4:10:19:6,5,17.6,2.64,0.6,0.4,10.4,12.4,0.38046460848157143,9,1.25,FCFS
0:18:4:6|1:5:1:3|2:11:20:4|3:11:10:10|4:12:6:7|5:11:19:10|6:13:11:1|7:12:10:3,8,10.125,39.359375,0.625,0.375,9.75,10.984375,0.3052020938030439,13,20.0,Priority
0:15:6:4|1:4:4:4|2:7:11:7|3:0:3:2|4:8:18:4,5,8.4,30.639999999999997,0.6,0.4,2.56,24.56,0.7615909833560153,15,6.0,Round Robin
0:11:8:4|1:15:13:3|2:3:7:10|3:7:17:10|4:19:11:6|5:1:4:6|6:19:15:4|7:20:7:3|8:10:5:2,9,9.666666666666666,18.444444444444443,0.5555555555555556,0.4444444444444444,7.777777777777778,44.66666666666666,0.3637621138551371,19,4.25,FCFS
0:8:19:3|1:11:12:2|2:8:11:6|3:1:19:2|4:3:19:6|5:14:13:10|6:2:17:4|7:0:15:6|8:13:16:7|9:1:17:5,10,15.8,7.960000000000001,0.4,0.6,5.49,25.690000000000005,-0.3836507828110448,14,1.7272727272727273,Round Robin
0:17:2:3|1:13:7:3|2:1:8:6|3:5:6:6,4,5.75,5.1875,0.25,0.75,2.25,40.0,-0.8331504071506617,16,4.0,FCFS
0:12:7:5|1:19:2:3|2:6:1:7|3:6:7:10|4:11:8:5|5:4:1:4,6,4.333333333333333,9.222222222222223,0.5,0.5,5.222222222222222,25.555555555555557,0.0026449219274627465,15,8.0,SJF
0:11:14:3|1:12:11:8|2:13:14:5|3:15:18:3|4:10:17:6|5:10:12:10|6:2:11:7|7:18:15:2|8:13:12:9|9:11:11:2,10,13.5,5.85,0.5,0.5,7.85,15.45,0.5936705245295448,16,1.6363636363636365,FCFS
0:4:20:7|1:3:2:6|2:17:15:8|3:18:15:3|4:15:6:1|5:0:3:1|6:18:13:8|7:18:12:4|8:1:20:6|9:11:19:2,10,12.5,41.05,0.4,0.6,6.840000000000001,53.05,-0.4334461094631606,18,10.0,SJF
0:4:19:7|1:18:14:8|2:10:15:8|3:7:18:3|4:7:13:6|5:0:18:8|6:18:13:2|7:3:16:2|8:0:19:4,9,16.11111111111111,5.432098765432098,0.5555555555555556,0.4444444444444444,6.0,41.358024691358025,-0.08169440821490596,18,1.4615384615384615,SJF
0:19:17:1|1:1:5:4|2:4:4:9|3:4:5:2|4:8:20:9|5:16:2:9|6:11:6:8|7:1:3:5|8:1:19:1|9:6:17:10,10,9.8,49.36,0.6,0.4,11.760000000000002,36.89,0.38243655354975997,18,10.0,Priority
0:0:12:10|1:4:8:2|2:20:16:8|3:13:18:6|4:1:11:4|5:18:5:4|6:8:4:1|7:17:11:7|8:15:13:6|9:16:5:2,10,10.3,20.410000000000004,0.4,0.6,7.6,48.96,0.11608646682970739,20,4.5,SJF
0:4:5:4|1:0:18:9|2:12:13:3,3,12.0,28.666666666666668,0.3333333333333333,0.6666666666666666,6.888888888888888,24.88888888888889,-0.2736424660533174,12,3.6,FCFS
0:7:17:5|1:7:2:8|2:8:2:9|3:4:5:5,4,6.5,38.25,0.75,0.25,3.1875,2.25,1.0272097060362337,4,8.5,SRTF
0:6:19:9|1:9:14:10|2:5:16:6,3,16.333333333333332,4.222222222222222,0.6666666666666666,0.3333333333333333,2.8888888888888893,2.888888888888889,0.2390631469295466,4,1.3571428571428572,SJF
0:18:1:6|1:7:2:3|2:14:4:9|3:3:7:6,4,3.5,5.25,0.5,0.5,4.5,34.25,0.4987837491108397,15,7.0,SJF
0:16:12:3|1:8:20:2|2:3:13:8|3:4:17:4|4:4:13:3|5:12:8:9|6:15:18:4|7:9:9:5|8:17:17:3|9:17:6:5,10,13.3,19.610000000000003,0.6,0.4,4.64,28.65,-0.1310005722786134,14,3.3333333333333335,SJF
0:10:7:7|1:17:8:3|2:5:3:7|3:17:3:8|4:2:2:8,5,4.6,5.84,0.6,0.4,3.44,37.36,0.38772769027672627,15,4.0,Round Robin
0:1:12:10|1:16:20:3|2:19:6:2,3,12.666666666666666,32.888888888888886,0.6666666666666666,0.3333333333333333,12.666666666666666,62.0,0.1728005440786506,18,3.3333333333333335,SRTF
0:7:2:6|1:1:14:2|2:15:17:1|3:0:5:5|4:4:6:6|5:19:10:10|6:4:17:1,7,10.142857142857142,31.265306122448976,0.5714285714285714,0.42857142857142855,9.387755102040815,44.40816326530613,-0.0366221795742647,19,8.5,Priority
0:17:1:7|1:13:5:5|2:11:2:4|3:14:1:8,4,2.25,2.6875,0.75,0.25,2.5,4.6875,0.9575491625535641,6,5.0,SRTF
0:7:1:10|1:9:2:2|2:10:7:9|3:1:8:1|4:7:3:2|5:17:5:3|6:14:1:3|7:19:8:4|8:9:4:2,9,4.333333333333333,7.111111111111111,0.5555555555555556,0.4444444444444444,9.333333333333334,27.333333333333332,0.1679687500000003,18,8.0,Priority
0:4:3:3|1:0:13:5|2:20:12:6|3:5:14:2|4:9:3:1|5:5:5:1,6,8.333333333333334,22.555555555555557,0.5,0.5,3.6666666666666665,39.80555555555555,-0.011755330943686162,20,4.666666666666667,SJF
