process_id,arrival_time,burst_time,priority,process_type,short_job,long_job,io_flag,cpu_flag,high_priority,dynamic_arrival,best_algorithm
P2445,19,2,1,IO-bound,1,0,1,0,0,1,SRTF
P2446,2,5,1,IO-bound,1,0,1,0,0,0,SJF
P2447,0,11,2,CPU-bound,0,1,0,1,0,0,FCFS
P2448,3,2,4,CPU-bound,1,0,0,1,0,0,SJF
P2449,17,14,8,CPU-bound,0,1,0,1,1,1,Priority
P2450,4,2,7,CPU-bound,1,0,0,1,1,0,SJF
P2451,14,17,1,CPU-bound,0,1,0,1,0,1,FCFS
P2452,12,2,7,IO-bound,1,0,1,0,1,1,SRTF
P2453,17,17,8,IO-bound,0,1,1,0,1,1,Priority
P2454,1,14,8,IO-bound,0,1,1,0,1,0,Priority
P2455,3,2,1,IO-bound,1,0,1,0,0,0,SJF
P2456,20,12,10,CPU-bound,0,1,0,1,1,1,Priority
P2457,0,2,9,IO-bound,1,0,1,0,1,0,Priority
P2458,6,14,8,IO-bound,0,1,1,0,1,0,Priority
P2459,4,18,10,IO-bound,0,1,1,0,1,0,Priority
P2460,12,4,4,CPU-bound,1,0,0,1,0,1,SRTF
P2461,10,16,6,CPU-bound,0,1,0,1,0,0,FCFS
P2462,2,5,9,IO-bound,1,0,1,0,1,0,Priority
P2463,4,14,6,IO-bound,0,1,1,0,0,0,Round Robin
P2464,20,6,3,IO-bound,0,1,1,0,0,1,Round Robin
P2465,5,3,10,CPU-bound,1,0,0,1,1,0,Priority
P2466,13,16,8,CPU-bound,0,1,0,1,1,1,Priority
P2467,9,11,8,IO-bound,0,1,1,0,1,0,Priority
P2468,1,1,6,CPU-bound,1,0,0,1,0,0,SJF
P2469,12,14,10,CPU-bound,0,1,0,1,1,1,Priority
P2470,12,9,5,IO-bound,0,1,1,0,0,1,Round Robin
P2471,17,1,7,IO-bound,1,0,1,0,1,1,SRTF
P2472,5,8,9,CPU-bound,0,1,0,1,1,0,Priority
P2473,5,10,5,IO-bound,0,1,1,0,0,0,Round Robin
P2474,20,10,4,CPU-bound,0,1,0,1,0,1,FCFS
P2475,16,5,1,CPU-bound,1,0,0,1,0,1,SRTF
P2476,4,8,4,CPU-bound,0,1,0,1,0,0,FCFS
P2477,1,1,4,CPU-bound,1,0,0,1,0,0,SJF
P2478,5,16,1,IO-bound,0,1,1,0,0,0,Round Robin
P2479,1,18,6,CPU-bound,0,1,0,1,0,0,FCFS
P2480,10,7,3,CPU-bound,0,1,0,1,0,0,FCFS
P2481,12,6,4,CPU-bound,0,1,0,1,0,1,FCFS
P2482,8,9,1,IO-bound,0,1,1,0,0,0,Round Robin
P2483,0,3,8,IO-bound,1,0,1,0,1,0,Priority
P2484,10,15,2,IO-bound,0,1,1,0,0,0,Round Robin
P2485,9,14,6,CPU-bound,0,1,0,1,0,0,FCFS
P2486,17,9,5,CPU-bound,0,1,0,1,0,1,FCFS
P2487,8,3,2,CPU-bound,1,0,0,1,0,0,SJF
P2488,2,16,1,CPU-bound,0,1,0,1,0,0,FCFS
P2489,7,19,4,IO-bound,0,1,1,0,0,0,Round Robin
P2490,2,5,9,IO-bound,1,0,1,0,1,0,Priority
P2491,5,15,7,CPU-bound,0,1,0,1,1,0,FCFS
P2492,16,8,6,IO-bound,0,1,1,0,0,1,Round Robin
P2493,4,11,3,CPU-bound,0,1,0,1,0,0,FCFS
P2494,1,11,5,IO-bound,0,1,1,0,0,0,Round Robin
P2495,20,6,1,IO-bound,0,1,1,0,0,1,Round Robin
P2496,9,4,8,IO-bound,1,0,1,0,1,0,Priority
P2497,0,12,4,CPU-bound,0,1,0,1,0,0,FCFS
P2498,12,13,4,IO-bound,0,1,1,0,0,1,Round Robin
P2499,1,5,2,IO-bound,1,0,1,0,0,0,SJF
P2500,19,19,5,CPU-bound,0,1,0,1,0,1,FCFS
P2501,12,9,10,CPU-bound,0,1,0,1,1,1,Priority
P2502,4,6,4,IO-bound,0,1,1,0,0,0,Round Robin
P2503,13,5,2,IO-bound,1,0,1,0,0,1,SRTF
P2504,17,8,2,CPU-bound,0,1,0,1,0,1,FCFS
P2505,10,3,5,IO-bound,1,0,1,0,0,0,SJF
P2506,8,5,4,IO-bound,1,0,1,0,0,0,SJF
P2507,5,12,6,CPU-bound,0,1,0,1,0,0,FCFS
P2508,9,10,5,CPU-bound,0,1,0,1,0,0,FCFS
P2509,1,15,8,CPU-bound,0,1,0,1,1,0,Priority
P2510,5,14,6,CPU-bound,0,1,0,1,0,0,FCFS
P2511,17,6,5,IO-bound,0,1,1,0,0,1,Round Robin
P2512,19,4,2,IO-bound,1,0,1,0,0,1,SRTF
P2513,7,9,1,CPU-bound,0,1,0,1,0,0,FCFS
P2514,12,2,6,IO-bound,1,0,1,0,0,1,SRTF
P2515,3,5,5,IO-bound,1,0,1,0,0,0,SJF
P2516,1,13,4,IO-bound,0,1,1,0,0,0,Round Robin
P2517,10,8,7,IO-bound,0,1,1,0,1,0,Round Robin
P2518,14,8,1,CPU-bound,0,1,0,1,0,1,FCFS
P2519,13,17,3,IO-bound,0,1,1,0,0,1,Round Robin
P2520,8,5,10,IO-bound,1,0,1,0,1,0,Priority
P2521,17,7,4,CPU-bound,0,1,0,1,0,1,FCFS
P2522,4,13,1,IO-bound,0,1,1,0,0,0,Round Robin
P2523,15,9,3,IO-bound,0,1,1,0,0,1,Round Robin
P2524,14,13,6,CPU-bound,0,1,0,1,0,1,FCFS
P2525,0,15,8,CPU-bound,0,1,0,1,1,0,Priority
P2526,7,19,6,IO-bound,0,1,1,0,0,0,Round Robin
P2527,14,5,4,CPU-bound,1,0,0,1,0,1,SRTF
P2528,18,18,4,CPU-bound,0,1,0,1,0,1,FCFS
P2529,14,13,1,IO-bound,0,1,1,0,0,1,Round Robin
P2530,11,19,7,IO-bound,0,1,1,0,1,1,Round Robin
P2531,14,13,3,CPU-bound,0,1,0,1,0,1,FCFS
P2532,14,4,2,CPU-bound,1,0,0,1,0,1,SRTF
P2533,19,15,1,CPU-bound,0,1,0,1,0,1,FCFS
P2534,12,14,4,CPU-bound,0,1,0,1,0,1,FCFS
P2535,4,11,6,CPU-bound,0,1,0,1,0,0,FCFS
P2536,18,7,5,IO-bound,0,1,1,0,0,1,Round Robin
P2537,19,13,1,IO-bound,0,1,1,0,0,1,Round Robin
P2538,8,2,8,CPU-bound,1,0,0,1,1,0,Priority
P2539,5,4,1,CPU-bound,1,0,0,1,0,0,SJF
P2540,20,14,5,CPU-bound,0,1,0,1,0,1,FCFS
P2541,19,4,4,CPU-bound,1,0,0,1,0,1,SRTF
P2542,0,1,1,CPU-bound,1,0,0,1,0,0,SJF
P2543,17,9,4,IO-bound,0,1,1,0,0,1,Round Robin
P2544,3,6,7,CPU-bound,0,1,0,1,1,0,FCFS
P2545,1,12,9,IO-bound,0,1,1,0,1,0,Priority
P2546,18,16,7,IO-bound,0,1,1,0,1,1,Round Robin
P2547,20,3,9,CPU-bound,1,0,0,1,1,1,Priority
P2548,2,4,1,IO-bound,1,0,1,0,0,0,SJF
P2549,11,19,9,IO-bound,0,1,1,0,1,1,Priority
P2550,13,3,1,IO-bound,1,0,1,0,0,1,SRTF
P2551,1,4,4,IO-bound,1,0,1,0,0,0,SJF
P2552,12,10,6,CPU-bound,0,1,0,1,0,1,FCFS
P2553,18,18,10,CPU-bound,0,1,0,1,1,1,Priority
P2554,18,7,4,CPU-bound,0,1,0,1,0,1,FCFS
P2555,13,8,8,CPU-bound,0,1,0,1,1,1,Priority
P2556,8,20,2,IO-bound,0,1,1,0,0,0,Round Robin
P2557,8,10,5,CPU-bound,0,1,0,1,0,0,FCFS
P2558,1,14,6,CPU-bound,0,1,0,1,0,0,FCFS
P2559,6,5,10,IO-bound,1,0,1,0,1,0,Priority
P2560,0,9,2,CPU-bound,0,1,0,1,0,0,FCFS
P2561,11,4,2,CPU-bound,1,0,0,1,0,1,SRTF
P2562,7,9,3,IO-bound,0,1,1,0,0,0,Round Robin
P2563,19,12,7,CPU-bound,0,1,0,1,1,1,FCFS
P2564,5,17,2,CPU-bound,0,1,0,1,0,0,FCFS
P2565,2,9,10,IO-bound,0,1,1,0,1,0,Priority
P2566,2,5,1,CPU-bound,1,0,0,1,0,0,SJF
P2567,13,12,4,IO-bound,0,1,1,0,0,1,Round Robin
P2568,14,10,4,IO-bound,0,1,1,0,0,1,Round Robin
P2569,3,7,9,CPU-bound,0,1,0,1,1,0,Priority
P2570,10,8,10,CPU-bound,0,1,0,1,1,0,Priority
P2571,14,17,3,CPU-bound,0,1,0,1,0,1,FCFS
P2572,9,9,1,IO-bound,0,1,1,0,0,0,Round Robin
P2573,9,8,6,IO-bound,0,1,1,0,0,0,Round Robin
P2574,1,3,1,CPU-bound,1,0,0,1,0,0,SJF
P2575,13,11,10,IO-bound,0,1,1,0,1,1,Priority
P2576,6,20,9,CPU-bound,0,1,0,1,1,0,Priority
P2577,2,5,7,CPU-bound,1,0,0,1,1,0,SJF
P2578,19,7,6,CPU-bound,0,1,0,1,0,1,FCFS
P2579,18,12,5,CPU-bound,0,1,0,1,0,1,FCFS
P2580,15,13,5,IO-bound,0,1,1,0,0,1,Round Robin
P2581,10,2,6,CPU-bound,1,0,0,1,0,0,SJF
P2582,2,2,3,IO-bound,1,0,1,0,0,0,SJF
P2583,12,7,5,IO-bound,0,1,1,0,0,1,Round Robin
P2584,20,16,8,IO-bound,0,1,1,0,1,1,Priority
P2585,1,11,1,IO-bound,0,1,1,0,0,0,Round Robin
P2586,17,18,6,CPU-bound,0,1,0,1,0,1,FCFS
P2587,6,13,6,IO-bound,0,1,1,0,0,0,Round Robin
P2588,11,12,5,IO-bound,0,1,1,0,0,1,Round Robin
P2589,3,15,7,IO-bound,0,1,1,0,1,0,Round Robin
P2590,3,7,8,CPU-bound,0,1,0,1,1,0,Priority
P2591,4,14,6,CPU-bound,0,1,0,1,0,0,FCFS
P2592,8,13,8,IO-bound,0,1,1,0,1,0,Priority
P2593,18,12,7,IO-bound,0,1,1,0,1,1,Round Robin
P2594,14,2,8,CPU-bound,1,0,0,1,1,1,Priority
P2595,7,19,3,CPU-bound,0,1,0,1,0,0,FCFS
P2596,19,4,5,IO-bound,1,0,1,0,0,1,SRTF
P2597,12,7,10,IO-bound,0,1,1,0,1,1,Priority
P2598,15,2,8,IO-bound,1,0,1,0,1,1,Priority
P2599,18,17,3,IO-bound,0,1,1,0,0,1,Round Robin
P2600,20,11,6,IO-bound,0,1,1,0,0,1,Round Robin
P2601,8,3,10,IO-bound,1,0,1,0,1,0,Priority
P2602,13,14,7,CPU-bound,0,1,0,1,1,1,FCFS
P2603,14,16,6,IO-bound,0,1,1,0,0,1,Round Robin
P2604,17,3,7,CPU-bound,1,0,0,1,1,1,SRTF
P2605,14,12,10,IO-bound,0,1,1,0,1,1,Priority
P2606,5,2,9,CPU-bound,1,0,0,1,1,0,Priority
P2607,20,9,1,CPU-bound,0,1,0,1,0,1,FCFS
P2608,3,3,2,CPU-bound,1,0,0,1,0,0,SJF
P2609,3,20,3,IO-bound,0,1,1,0,0,0,Round Robin
P2610,0,3,4,IO-bound,1,0,1,0,0,0,SJF
P2611,19,1,5,CPU-bound,1,0,0,1,0,1,SRTF
P2612,6,15,7,CPU-bound,0,1,0,1,1,0,FCFS
P2613,14,6,3,IO-bound,0,1,1,0,0,1,Round Robin
P2614,7,9,9,CPU-bound,0,1,0,1,1,0,Priority
P2615,1,9,5,IO-bound,0,1,1,0,0,0,Round Robin
P2616,19,10,8,IO-bound,0,1,1,0,1,1,Priority
P2617,1,4,2,IO-bound,1,0,1,0,0,0,SJF
P2618,9,1,9,IO-bound,1,0,1,0,1,0,Priority
P2619,17,4,3,IO-bound,1,0,1,0,0,1,SRTF
P2620,9,3,3,CPU-bound,1,0,0,1,0,0,SJF
P2621,4,18,8,CPU-bound,0,1,0,1,1,0,Priority
P2622,10,15,3,CPU-bound,0,1,0,1,0,0,FCFS
P2623,13,18,10,CPU-bound,0,1,0,1,1,1,Priority
P2624,9,19,3,IO-bound,0,1,1,0,0,0,Round Robin
P2625,15,12,7,IO-bound,0,1,1,0,1,1,Round Robin
P2626,2,13,9,IO-bound,0,1,1,0,1,0,Priority
P2627,10,10,10,CPU-bound,0,1,0,1,1,0,Priority
P2628,3,16,9,IO-bound,0,1,1,0,1,0,Priority
P2629,4,18,1,CPU-bound,0,1,0,1,0,0,FCFS
P2630,11,19,1,IO-bound,0,1,1,0,0,1,Round Robin
P2631,20,19,3,CPU-bound,0,1,0,1,0,1,FCFS
P2632,19,1,2,CPU-bound,1,0,0,1,0,1,SRTF
P2633,9,18,9,IO-bound,0,1,1,0,1,0,Priority
P2634,13,12,1,CPU-bound,0,1,0,1,0,1,FCFS
P2635,16,12,2,IO-bound,0,1,1,0,0,1,Round Robin
P2636,2,4,6,IO-bound,1,0,1,0,0,0,SJF
P2637,7,8,8,IO-bound,0,1,1,0,1,0,Priority
P2638,19,15,8,IO-bound,0,1,1,0,1,1,Priority
P2639,8,2,5,IO-bound,1,0,1,0,0,0,SJF
P2640,13,6,7,CPU-bound,0,1,0,1,1,1,FCFS
P2641,11,16,7,IO-bound,0,1,1,0,1,1,Round Robin
P2642,8,17,9,IO-bound,0,1,1,0,1,0,Priority
P2643,7,1,2,CPU-bound,1,0,0,1,0,0,SJF
P2644,11,17,6,IO-bound,0,1,1,0,0,1,Round Robin
P2645,17,5,9,CPU-bound,1,0,0,1,1,1,Priority
P2646,0,18,6,CPU-bound,0,1,0,1,0,0,FCFS
P2647,9,11,5,CPU-bound,0,1,0,1,0,0,FCFS
P2648,16,9,3,IO-bound,0,1,1,0,0,1,Round Robin
P2649,0,11,10,IO-bound,0,1,1,0,1,0,Priority
P2650,5,19,5,IO-bound,0,1,1,0,0,0,Round Robin
P2651,2,19,10,IO-bound,0,1,1,0,1,0,Priority
P2652,12,19,1,IO-bound,0,1,1,0,0,1,Round Robin
P2653,6,12,1,IO-bound,0,1,1,0,0,0,Round Robin
P2654,9,10,2,IO-bound,0,1,1,0,0,0,Round Robin
P2655,17,7,7,IO-bound,0,1,1,0,1,1,Round Robin
P2656,1,15,4,CPU-bound,0,1,0,1,0,0,FCFS
P2657,5,17,6,IO-bound,0,1,1,0,0,0,Round Robin
P2658,6,14,10,CPU-bound,0,1,0,1,1,0,Priority
P2659,12,6,4,CPU-bound,0,1,0,1,0,1,FCFS
P2660,0,18,3,IO-bound,0,1,1,0,0,0,Round Robin
P2661,4,17,8,CPU-bound,0,1,0,1,1,0,Priority
P2662,3,10,5,CPU-bound,0,1,0,1,0,0,FCFS
P2663,5,8,9,IO-bound,0,1,1,0,1,0,Priority
P2664,2,9,7,IO-bound,0,1,1,0,1,0,Round Robin
P2665,0,16,8,IO-bound,0,1,1,0,1,0,Priority
P2666,6,6,6,IO-bound,0,1,1,0,0,0,Round Robin
P2667,18,9,1,IO-bound,0,1,1,0,0,1,Round Robin
P2668,14,2,3,CPU-bound,1,0,0,1,0,1,SRTF
P2669,3,2,6,CPU-bound,1,0,0,1,0,0,SJF
P2670,3,17,7,CPU-bound,0,1,0,1,1,0,FCFS
P2671,18,20,8,IO-bound,0,1,1,0,1,1,Priority
P2672,19,9,8,IO-bound,0,1,1,0,1,1,Priority
P2673,2,2,9,IO-bound,1,0,1,0,1,0,Priority
P2674,3,12,8,IO-bound,0,1,1,0,1,0,Priority
P2675,1,8,6,CPU-bound,0,1,0,1,0,0,FCFS
P2676,0,12,1,CPU-bound,0,1,0,1,0,0,FCFS
P2677,19,2,1,CPU-bound,1,0,0,1,0,1,SRTF
P2678,8,3,1,CPU-bound,1,0,0,1,0,0,SJF
P2679,9,4,9,IO-bound,1,0,1,0,1,0,Priority
P2680,20,19,5,CPU-bound,0,1,0,1,0,1,FCFS
P2681,0,4,2,IO-bound,1,0,1,0,0,0,SJF
P2682,8,9,8,CPU-bound,0,1,0,1,1,0,Priority
P2683,10,3,5,IO-bound,1,0,1,0,0,0,SJF
P2684,6,20,1,IO-bound,0,1,1,0,0,0,Round Robin
P2685,12,10,5,CPU-bound,0,1,0,1,0,1,FCFS
P2686,12,9,10,IO-bound,0,1,1,0,1,1,Priority
P2687,11,16,8,IO-bound,0,1,1,0,1,1,Priority
P2688,9,9,7,IO-bound,0,1,1,0,1,0,Round Robin
P2689,13,15,6,CPU-bound,0,1,0,1,0,1,FCFS
P2690,6,15,9,CPU-bound,0,1,0,1,1,0,Priority
P2691,17,2,5,CPU-bound,1,0,0,1,0,1,SRTF
P2692,5,1,10,IO-bound,1,0,1,0,1,0,Priority
P2693,0,6,2,IO-bound,0,1,1,0,0,0,Round Robin
P2694,1,2,6,CPU-bound,1,0,0,1,0,0,SJF
P2695,9,8,9,IO-bound,0,1,1,0,1,0,Priority
P2696,11,17,4,CPU-bound,0,1,0,1,0,1,FCFS
P2697,9,17,1,IO-bound,0,1,1,0,0,0,Round Robin
P2698,10,7,9,CPU-bound,0,1,0,1,1,0,Priority
P2699,20,5,10,CPU-bound,1,0,0,1,1,1,Priority
P2700,7,3,1,IO-bound,1,0,1,0,0,0,SJF
P2701,4,14,1,CPU-bound,0,1,0,1,0,0,FCFS
P2702,3,5,7,CPU-bound,1,0,0,1,1,0,SJF
P2703,16,3,8,IO-bound,1,0,1,0,1,1,Priority
P2704,11,7,4,IO-bound,0,1,1,0,0,1,Round Robin
P2705,20,20,6,CPU-bound,0,1,0,1,0,1,FCFS
P2706,20,4,7,CPU-bound,1,0,0,1,1,1,SRTF
P2707,10,11,6,IO-bound,0,1,1,0,0,0,Round Robin
P2708,6,7,4,CPU-bound,0,1,0,1,0,0,FCFS
P2709,13,3,5,CPU-bound,1,0,0,1,0,1,SRTF
P2710,14,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P2711,13,17,6,IO-bound,0,1,1,0,0,1,Round Robin
P2712,6,18,5,IO-bound,0,1,1,0,0,0,Round Robin
P2713,20,17,8,IO-bound,0,1,1,0,1,1,Priority
P2714,16,10,3,IO-bound,0,1,1,0,0,1,Round Robin
P2715,7,3,1,IO-bound,1,0,1,0,0,0,SJF
P2716,4,7,5,IO-bound,0,1,1,0,0,0,Round Robin
P2717,13,2,3,CPU-bound,1,0,0,1,0,1,SRTF
P2718,6,1,9,CPU-bound,1,0,0,1,1,0,Priority
P2719,10,5,9,CPU-bound,1,0,0,1,1,0,Priority
P2720,4,8,2,CPU-bound,0,1,0,1,0,0,FCFS
P2721,19,13,9,CPU-bound,0,1,0,1,1,1,Priority
P2722,4,14,9,CPU-bound,0,1,0,1,1,0,Priority
P2723,1,4,1,IO-bound,1,0,1,0,0,0,SJF
P2724,9,18,3,IO-bound,0,1,1,0,0,0,Round Robin
P2725,1,20,2,IO-bound,0,1,1,0,0,0,Round Robin
P2726,2,9,2,IO-bound,0,1,1,0,0,0,Round Robin
P2727,14,15,6,IO-bound,0,1,1,0,0,1,Round Robin
P2728,11,8,4,IO-bound,0,1,1,0,0,1,Round Robin
P2729,20,5,4,IO-bound,1,0,1,0,0,1,SRTF
P2730,4,17,2,IO-bound,0,1,1,0,0,0,Round Robin
P2731,16,15,1,IO-bound,0,1,1,0,0,1,Round Robin
P2732,18,8,8,IO-bound,0,1,1,0,1,1,Priority
P2733,19,5,1,CPU-bound,1,0,0,1,0,1,SRTF
P2734,20,1,5,IO-bound,1,0,1,0,0,1,SRTF
P2735,10,8,9,IO-bound,0,1,1,0,1,0,Priority
P2736,14,16,1,CPU-bound,0,1,0,1,0,1,FCFS
P2737,17,7,6,CPU-bound,0,1,0,1,0,1,FCFS
P2738,8,15,4,IO-bound,0,1,1,0,0,0,Round Robin
P2739,10,2,10,IO-bound,1,0,1,0,1,0,Priority
P2740,16,4,6,CPU-bound,1,0,0,1,0,1,SRTF
P2741,19,9,4,IO-bound,0,1,1,0,0,1,Round Robin
P2742,17,17,7,CPU-bound,0,1,0,1,1,1,FCFS
P2743,13,17,9,CPU-bound,0,1,0,1,1,1,Priority
P2744,12,19,10,IO-bound,0,1,1,0,1,1,Priority
P2745,17,4,7,CPU-bound,1,0,0,1,1,1,SRTF
P2746,12,18,2,CPU-bound,0,1,0,1,0,1,FCFS
P2747,7,16,2,CPU-bound,0,1,0,1,0,0,FCFS
P2748,0,9,3,CPU-bound,0,1,0,1,0,0,FCFS
P2749,10,17,8,IO-bound,0,1,1,0,1,0,Priority
P2750,5,2,10,CPU-bound,1,0,0,1,1,0,Priority
P2751,18,2,7,IO-bound,1,0,1,0,1,1,SRTF
P2752,20,3,7,CPU-bound,1,0,0,1,1,1,SRTF
P2753,11,20,8,IO-bound,0,1,1,0,1,1,Priority
P2754,4,10,9,CPU-bound,0,1,0,1,1,0,Priority
P2755,18,5,2,IO-bound,1,0,1,0,0,1,SRTF
P2756,15,13,4,IO-bound,0,1,1,0,0,1,Round Robin
P2757,10,20,6,IO-bound,0,1,1,0,0,0,Round Robin
P2758,8,1,4,IO-bound,1,0,1,0,0,0,SJF
P2759,14,6,9,IO-bound,0,1,1,0,1,1,Priority
P2760,7,8,2,IO-bound,0,1,1,0,0,0,Round Robin
P2761,17,1,3,IO-bound,1,0,1,0,0,1,SRTF
P2762,3,11,4,CPU-bound,0,1,0,1,0,0,FCFS
P2763,9,11,5,CPU-bound,0,1,0,1,0,0,FCFS
P2764,9,16,6,CPU-bound,0,1,0,1,0,0,FCFS
P2765,6,10,5,IO-bound,0,1,1,0,0,0,Round Robin
P2766,2,11,6,CPU-bound,0,1,0,1,0,0,FCFS
P2767,4,11,2,IO-bound,0,1,1,0,0,0,Round Robin
P2768,9,1,5,IO-bound,1,0,1,0,0,0,SJF
P2769,1,19,8,CPU-bound,0,1,0,1,1,0,Priority
P2770,15,20,4,CPU-bound,0,1,0,1,0,1,FCFS
P2771,5,10,10,CPU-bound,0,1,0,1,1,0,Priority
P2772,3,3,3,IO-bound,1,0,1,0,0,0,SJF
P2773,11,4,3,IO-bound,1,0,1,0,0,1,SRTF
P2774,3,6,3,IO-bound,0,1,1,0,0,0,Round Robin
P2775,2,6,6,IO-bound,0,1,1,0,0,0,Round Robin
P2776,5,2,5,IO-bound,1,0,1,0,0,0,SJF
P2777,3,1,2,IO-bound,1,0,1,0,0,0,SJF
P2778,8,4,7,IO-bound,1,0,1,0,1,0,SJF
P2779,5,16,7,IO-bound,0,1,1,0,1,0,Round Robin
P2780,19,10,5,IO-bound,0,1,1,0,0,1,Round Robin
P2781,17,5,1,CPU-bound,1,0,0,1,0,1,SRTF
P2782,18,11,6,IO-bound,0,1,1,0,0,1,Round Robin
P2783,5,10,2,CPU-bound,0,1,0,1,0,0,FCFS
P2784,19,8,2,IO-bound,0,1,1,0,0,1,Round Robin
P2785,11,14,3,CPU-bound,0,1,0,1,0,1,FCFS
P2786,14,12,7,CPU-bound,0,1,0,1,1,1,FCFS
P2787,15,17,1,CPU-bound,0,1,0,1,0,1,FCFS
P2788,3,17,9,IO-bound,0,1,1,0,1,0,Priority
P2789,3,5,7,CPU-bound,1,0,0,1,1,0,SJF
P2790,16,17,5,CPU-bound,0,1,0,1,0,1,FCFS
P2791,16,4,5,CPU-bound,1,0,0,1,0,1,SRTF
P2792,14,20,6,CPU-bound,0,1,0,1,0,1,FCFS
P2793,18,1,1,IO-bound,1,0,1,0,0,1,SRTF
P2794,12,15,4,CPU-bound,0,1,0,1,0,1,FCFS
P2795,9,11,6,CPU-bound,0,1,0,1,0,0,FCFS
P2796,2,6,6,CPU-bound,0,1,0,1,0,0,FCFS
P2797,9,19,4,CPU-bound,0,1,0,1,0,0,FCFS
P2798,12,11,6,CPU-bound,0,1,0,1,0,1,FCFS
P2799,0,14,7,CPU-bound,0,1,0,1,1,0,FCFS
P2800,18,10,10,CPU-bound,0,1,0,1,1,1,Priority
P2801,13,8,2,CPU-bound,0,1,0,1,0,1,FCFS
P2802,16,20,4,IO-bound,0,1,1,0,0,1,Round Robin
P2803,8,6,9,CPU-bound,0,1,0,1,1,0,Priority
P2804,3,13,6,IO-bound,0,1,1,0,0,0,Round Robin
P2805,19,8,5,CPU-bound,0,1,0,1,0,1,FCFS
P2806,14,14,8,CPU-bound,0,1,0,1,1,1,Priority
P2807,16,6,8,CPU-bound,0,1,0,1,1,1,Priority
P2808,15,3,10,CPU-bound,1,0,0,1,1,1,Priority
P2809,9,19,6,CPU-bound,0,1,0,1,0,0,FCFS
P2810,12,13,9,CPU-bound,0,1,0,1,1,1,Priority
P2811,9,5,6,CPU-bound,1,0,0,1,0,0,SJF
P2812,10,10,6,CPU-bound,0,1,0,1,0,0,FCFS
P2813,3,2,10,CPU-bound,1,0,0,1,1,0,Priority
P2814,0,10,3,CPU-bound,0,1,0,1,0,0,FCFS
P2815,11,9,1,CPU-bound,0,1,0,1,0,1,FCFS
P2816,4,18,2,CPU-bound,0,1,0,1,0,0,FCFS
P2817,9,8,3,CPU-bound,0,1,0,1,0,0,FCFS
P2818,5,4,10,IO-bound,1,0,1,0,1,0,Priority
P2819,10,4,6,IO-bound,1,0,1,0,0,0,SJF
P2820,12,7,5,IO-bound,0,1,1,0,0,1,Round Robin
P2821,12,10,8,IO-bound,0,1,1,0,1,1,Priority
P2822,14,16,5,IO-bound,0,1,1,0,0,1,Round Robin
P2823,13,3,1,CPU-bound,1,0,0,1,0,1,SRTF
P2824,17,2,9,IO-bound,1,0,1,0,1,1,Priority
P2825,12,2,7,IO-bound,1,0,1,0,1,1,SRTF
P2826,5,19,8,CPU-bound,0,1,0,1,1,0,Priority
P2827,6,10,1,IO-bound,0,1,1,0,0,0,Round Robin
P2828,17,1,3,CPU-bound,1,0,0,1,0,1,SRTF
P2829,4,7,2,CPU-bound,0,1,0,1,0,0,FCFS
P2830,15,5,8,CPU-bound,1,0,0,1,1,1,Priority
P2831,14,12,6,IO-bound,0,1,1,0,0,1,Round Robin
P2832,2,3,8,CPU-bound,1,0,0,1,1,0,Priority
P2833,14,6,8,IO-bound,0,1,1,0,1,1,Priority
P2834,17,8,4,IO-bound,0,1,1,0,0,1,Round Robin
P2835,20,2,1,CPU-bound,1,0,0,1,0,1,SRTF
P2836,9,15,1,CPU-bound,0,1,0,1,0,0,FCFS
P2837,17,12,5,IO-bound,0,1,1,0,0,1,Round Robin
P2838,4,9,9,CPU-bound,0,1,0,1,1,0,Priority
P2839,14,17,10,CPU-bound,0,1,0,1,1,1,Priority
P2840,6,16,6,IO-bound,0,1,1,0,0,0,Round Robin
P2841,14,14,1,CPU-bound,0,1,0,1,0,1,FCFS
P2842,15,4,3,IO-bound,1,0,1,0,0,1,SRTF
P2843,15,12,10,CPU-bound,0,1,0,1,1,1,Priority
P2844,7,2,2,IO-bound,1,0,1,0,0,0,SJF
P2845,3,12,4,IO-bound,0,1,1,0,0,0,Round Robin
P2846,16,17,5,CPU-bound,0,1,0,1,0,1,FCFS
P2847,14,3,6,IO-bound,1,0,1,0,0,1,SRTF
P2848,20,19,3,IO-bound,0,1,1,0,0,1,Round Robin
P2849,2,12,1,IO-bound,0,1,1,0,0,0,Round Robin
P2850,10,19,8,IO-bound,0,1,1,0,1,0,Priority
P2851,8,5,6,IO-bound,1,0,1,0,0,0,SJF
P2852,3,1,8,CPU-bound,1,0,0,1,1,0,Priority
P2853,14,2,4,IO-bound,1,0,1,0,0,1,SRTF
P2854,14,3,10,IO-bound,1,0,1,0,1,1,Priority
P2855,9,4,6,IO-bound,1,0,1,0,0,0,SJF
P2856,18,17,7,IO-bound,0,1,1,0,1,1,Round Robin
P2857,4,18,9,CPU-bound,0,1,0,1,1,0,Priority
P2858,6,20,6,IO-bound,0,1,1,0,0,0,Round Robin
P2859,16,8,8,IO-bound,0,1,1,0,1,1,Priority
P2860,0,1,9,IO-bound,1,0,1,0,1,0,Priority
P2861,17,8,6,IO-bound,0,1,1,0,0,1,Round Robin
