process_id,arrival_time,burst_time,priority,process_type,short_job,long_job,io_flag,cpu_flag,high_priority,dynamic_arrival,best_algorithm
P2464,6,12,8,CPU-bound,0,1,0,1,1,0,Priority
P2465,4,12,2,IO-bound,0,1,1,0,0,0,Round Robin
P2466,0,11,8,CPU-bound,0,1,0,1,1,0,Priority
P2467,9,15,8,IO-bound,0,1,1,0,1,0,Priority
P2468,4,12,2,IO-bound,0,1,1,0,0,0,Round Robin
P2469,16,13,10,IO-bound,0,1,1,0,1,1,Round Robin
P2470,12,10,9,IO-bound,0,1,1,0,1,1,Round Robin
P2471,1,11,8,CPU-bound,0,1,0,1,1,0,Priority
P2472,11,13,4,CPU-bound,0,1,0,1,0,1,FCFS
P2473,2,3,6,IO-bound,1,0,1,0,0,0,SJF
P2474,11,1,4,IO-bound,1,0,1,0,0,1,SJF
P2475,20,14,9,IO-bound,0,1,1,0,1,1,Round Robin
P2476,4,12,9,IO-bound,0,1,1,0,1,0,Priority
P2477,15,1,7,CPU-bound,1,0,0,1,1,1,SRTF
P2478,16,3,5,CPU-bound,1,0,0,1,0,1,SJF
P2479,10,11,6,CPU-bound,0,1,0,1,0,0,SJF
P2480,15,4,2,IO-bound,1,0,1,0,0,1,SRTF
P2481,15,11,3,IO-bound,0,1,1,0,0,1,Round Robin
P2482,8,20,5,CPU-bound,0,1,0,1,0,0,Round Robin
P2483,20,18,6,IO-bound,0,1,1,0,0,1,Round Robin
P2484,20,3,10,IO-bound,1,0,1,0,1,1,Priority
P2485,1,4,9,IO-bound,1,0,1,0,1,0,Priority
P2486,6,11,7,IO-bound,0,1,1,0,1,0,Round Robin
P2487,14,13,4,IO-bound,0,1,1,0,0,1,Round Robin
P2488,9,1,1,IO-bound,1,0,1,0,0,0,SJF
P2489,4,6,3,CPU-bound,0,1,0,1,0,0,SJF
P2490,19,2,3,CPU-bound,1,0,0,1,0,1,SJF
P2491,4,18,7,CPU-bound,0,1,0,1,1,0,FCFS
P2492,15,2,6,IO-bound,1,0,1,0,0,1,SRTF
P2493,9,1,2,CPU-bound,1,0,0,1,0,0,SJF
P2494,16,10,5,CPU-bound,0,1,0,1,0,1,SJF
P2495,11,6,4,CPU-bound,0,1,0,1,0,1,FCFS
P2496,6,1,9,CPU-bound,1,0,0,1,1,0,Priority
P2497,8,11,1,IO-bound,0,1,1,0,0,0,Round Robin
P2498,17,6,1,CPU-bound,0,1,0,1,0,1,FCFS
P2499,8,18,10,IO-bound,0,1,1,0,1,0,Round Robin
P2500,20,16,10,CPU-bound,0,1,0,1,1,1,Round Robin
P2501,8,1,1,IO-bound,1,0,1,0,0,0,FCFS
P2502,14,11,5,IO-bound,0,1,1,0,0,1,FCFS
P2503,12,8,8,IO-bound,0,1,1,0,1,1,Priority
P2504,13,19,8,IO-bound,0,1,1,0,1,1,Priority
P2505,16,20,4,CPU-bound,0,1,0,1,0,1,Round Robin
P2506,0,17,7,IO-bound,0,1,1,0,1,0,FCFS
P2507,19,16,9,IO-bound,0,1,1,0,1,1,Round Robin
P2508,14,18,1,CPU-bound,0,1,0,1,0,1,Round Robin
P2509,14,1,5,CPU-bound,1,0,0,1,0,1,SJF
P2510,13,11,9,IO-bound,0,1,1,0,1,1,Priority
P2511,4,18,2,CPU-bound,0,1,0,1,0,0,FCFS
P2512,8,14,9,CPU-bound,0,1,0,1,1,0,Priority
P2513,5,17,9,IO-bound,0,1,1,0,1,0,Priority
P2514,1,12,9,IO-bound,0,1,1,0,1,0,Priority
P2515,19,6,3,CPU-bound,0,1,0,1,0,1,FCFS
P2516,0,16,7,IO-bound,0,1,1,0,1,0,FCFS
P2517,8,11,10,CPU-bound,0,1,0,1,1,0,Round Robin
P2518,17,2,1,IO-bound,1,0,1,0,0,1,SJF
P2519,1,20,6,IO-bound,0,1,1,0,0,0,Round Robin
P2520,12,18,2,CPU-bound,0,1,0,1,0,1,FCFS
P2521,17,5,6,IO-bound,1,0,1,0,0,1,SJF
P2522,5,9,3,IO-bound,0,1,1,0,0,0,FCFS
P2523,10,14,4,CPU-bound,0,1,0,1,0,0,FCFS
P2524,20,8,10,IO-bound,0,1,1,0,1,1,Priority
P2525,0,7,3,CPU-bound,0,1,0,1,0,0,Round Robin
P2526,18,13,1,CPU-bound,0,1,0,1,0,1,Round Robin
P2527,14,6,6,IO-bound,0,1,1,0,0,1,Round Robin
P2528,6,17,9,IO-bound,0,1,1,0,1,0,Priority
P2529,11,4,10,IO-bound,1,0,1,0,1,1,Priority
P2530,0,8,7,IO-bound,0,1,1,0,1,0,Round Robin
P2531,18,5,4,CPU-bound,1,0,0,1,0,1,SRTF
P2532,9,11,3,IO-bound,0,1,1,0,0,0,FCFS
P2533,16,1,10,CPU-bound,1,0,0,1,1,1,Priority
P2534,11,7,1,IO-bound,0,1,1,0,0,1,FCFS
P2535,17,9,3,IO-bound,0,1,1,0,0,1,FCFS
P2536,15,6,10,IO-bound,0,1,1,0,1,1,Priority
P2537,6,9,5,CPU-bound,0,1,0,1,0,0,FCFS
P2538,9,18,3,IO-bound,0,1,1,0,0,0,Round Robin
P2539,14,6,1,IO-bound,0,1,1,0,0,1,Round Robin
P2540,7,6,1,IO-bound,0,1,1,0,0,0,Round Robin
P2541,0,14,2,CPU-bound,0,1,0,1,0,0,Round Robin
P2542,11,10,6,CPU-bound,0,1,0,1,0,1,FCFS
P2543,14,8,7,IO-bound,0,1,1,0,1,1,FCFS
P2544,1,3,8,CPU-bound,1,0,0,1,1,0,Priority
P2545,20,4,8,CPU-bound,1,0,0,1,1,1,SJF
P2546,8,13,9,IO-bound,0,1,1,0,1,0,Priority
P2547,11,3,10,IO-bound,1,0,1,0,1,1,SJF
P2548,13,14,6,IO-bound,0,1,1,0,0,1,Priority
P2549,15,12,8,CPU-bound,0,1,0,1,1,1,Round Robin
P2550,7,18,4,CPU-bound,0,1,0,1,0,0,FCFS
P2551,0,18,7,IO-bound,0,1,1,0,1,0,Priority
P2552,4,7,5,CPU-bound,0,1,0,1,0,0,FCFS
P2553,12,3,5,CPU-bound,1,0,0,1,0,1,SJF
P2554,3,2,6,CPU-bound,1,0,0,1,0,0,FCFS
P2555,10,10,6,CPU-bound,0,1,0,1,0,0,Round Robin
P2556,15,7,4,IO-bound,0,1,1,0,0,1,Round Robin
P2557,1,12,3,CPU-bound,0,1,0,1,0,0,FCFS
P2558,7,4,5,CPU-bound,1,0,0,1,0,0,SJF
P2559,20,20,8,CPU-bound,0,1,0,1,1,1,Round Robin
P2560,18,14,10,IO-bound,0,1,1,0,1,1,Round Robin
P2561,15,10,3,CPU-bound,0,1,0,1,0,1,SJF
P2562,15,4,9,IO-bound,1,0,1,0,1,1,Priority
P2563,8,11,10,CPU-bound,0,1,0,1,1,0,Priority
P2564,9,8,8,CPU-bound,0,1,0,1,1,0,Priority
P2565,19,5,8,CPU-bound,1,0,0,1,1,1,Priority
P2566,3,2,9,IO-bound,1,0,1,0,1,0,Round Robin
P2567,17,2,10,IO-bound,1,0,1,0,1,1,Priority
P2568,13,2,8,IO-bound,1,0,1,0,1,1,Priority
P2569,16,12,5,IO-bound,0,1,1,0,0,1,FCFS
P2570,9,10,1,CPU-bound,0,1,0,1,0,0,FCFS
P2571,11,15,2,CPU-bound,0,1,0,1,0,1,FCFS
P2572,19,8,9,IO-bound,0,1,1,0,1,1,Priority
P2573,14,9,3,IO-bound,0,1,1,0,0,1,FCFS
P2574,4,1,9,CPU-bound,1,0,0,1,1,0,Priority
P2575,1,11,5,IO-bound,0,1,1,0,0,0,Round Robin
P2576,5,8,5,CPU-bound,0,1,0,1,0,0,Round Robin
P2577,17,7,5,CPU-bound,0,1,0,1,0,1,FCFS
P2578,12,8,8,CPU-bound,0,1,0,1,1,1,Priority
P2579,13,14,4,CPU-bound,0,1,0,1,0,1,FCFS
P2580,18,3,8,CPU-bound,1,0,0,1,1,1,Priority
P2581,7,13,7,IO-bound,0,1,1,0,1,0,Round Robin
P2582,17,12,10,IO-bound,0,1,1,0,1,1,Priority
P2583,8,8,8,IO-bound,0,1,1,0,1,0,Priority
P2584,18,10,8,CPU-bound,0,1,0,1,1,1,Priority
P2585,20,11,8,CPU-bound,0,1,0,1,1,1,Priority
P2586,13,17,6,CPU-bound,0,1,0,1,0,1,FCFS
P2587,18,14,2,IO-bound,0,1,1,0,0,1,Round Robin
P2588,6,8,5,CPU-bound,0,1,0,1,0,0,Round Robin
P2589,19,9,8,CPU-bound,0,1,0,1,1,1,Round Robin
P2590,15,8,8,IO-bound,0,1,1,0,1,1,Priority
P2591,2,9,7,CPU-bound,0,1,0,1,1,0,FCFS
P2592,3,8,2,CPU-bound,0,1,0,1,0,0,Round Robin
P2593,4,8,3,IO-bound,0,1,1,0,0,0,Round Robin
P2594,2,18,2,IO-bound,0,1,1,0,0,0,Round Robin
P2595,4,11,7,IO-bound,0,1,1,0,1,0,FCFS
P2596,17,16,4,IO-bound,0,1,1,0,0,1,FCFS
P2597,16,4,2,CPU-bound,1,0,0,1,0,1,SJF
P2598,3,2,3,CPU-bound,1,0,0,1,0,0,SJF
P2599,11,17,7,IO-bound,0,1,1,0,1,1,Round Robin
P2600,2,1,9,CPU-bound,1,0,0,1,1,0,Priority
P2601,16,14,5,IO-bound,0,1,1,0,0,1,Round Robin
P2602,0,1,4,IO-bound,1,0,1,0,0,0,SJF
P2603,12,9,4,CPU-bound,0,1,0,1,0,1,Round Robin
P2604,12,3,2,CPU-bound,1,0,0,1,0,1,SRTF
P2605,18,3,3,IO-bound,1,0,1,0,0,1,SRTF
P2606,14,14,8,CPU-bound,0,1,0,1,1,1,Priority
P2607,3,19,3,IO-bound,0,1,1,0,0,0,FCFS
P2608,18,19,1,IO-bound,0,1,1,0,0,1,Round Robin
P2609,17,1,1,IO-bound,1,0,1,0,0,1,SRTF
P2610,5,11,7,CPU-bound,0,1,0,1,1,0,FCFS
P2611,4,1,2,CPU-bound,1,0,0,1,0,0,Round Robin
P2612,2,2,8,CPU-bound,1,0,0,1,1,0,Priority
P2613,20,20,10,IO-bound,0,1,1,0,1,1,Priority
P2614,1,2,6,IO-bound,1,0,1,0,0,0,SJF
P2615,2,3,9,IO-bound,1,0,1,0,1,0,Round Robin
P2616,5,1,10,CPU-bound,1,0,0,1,1,0,Priority
P2617,6,1,4,IO-bound,1,0,1,0,0,0,SJF
P2618,9,4,3,CPU-bound,1,0,0,1,0,0,FCFS
P2619,3,9,6,IO-bound,0,1,1,0,0,0,Round Robin
P2620,20,10,5,CPU-bound,0,1,0,1,0,1,FCFS
P2621,7,11,7,IO-bound,0,1,1,0,1,0,Round Robin
P2622,9,17,1,CPU-bound,0,1,0,1,0,0,FCFS
P2623,10,15,10,CPU-bound,0,1,0,1,1,0,Priority
P2624,0,13,10,CPU-bound,0,1,0,1,1,0,Priority
P2625,5,9,8,CPU-bound,0,1,0,1,1,0,Priority
P2626,20,15,10,CPU-bound,0,1,0,1,1,1,Priority
P2627,10,20,10,IO-bound,0,1,1,0,1,0,Priority
P2628,0,3,1,IO-bound,1,0,1,0,0,0,FCFS
P2629,1,11,1,CPU-bound,0,1,0,1,0,0,FCFS
P2630,7,18,5,CPU-bound,0,1,0,1,0,0,FCFS
P2631,9,15,6,IO-bound,0,1,1,0,0,0,FCFS
P2632,7,10,3,IO-bound,0,1,1,0,0,0,Priority
P2633,11,10,4,IO-bound,0,1,1,0,0,1,FCFS
P2634,4,15,1,IO-bound,0,1,1,0,0,0,FCFS
P2635,13,16,7,CPU-bound,0,1,0,1,1,1,FCFS
P2636,17,4,3,IO-bound,1,0,1,0,0,1,SRTF
P2637,5,10,7,IO-bound,0,1,1,0,1,0,FCFS
P2638,17,18,6,IO-bound,0,1,1,0,0,1,FCFS
P2639,5,20,7,IO-bound,0,1,1,0,1,0,FCFS
P2640,0,6,6,CPU-bound,0,1,0,1,0,0,FCFS
P2641,0,13,8,CPU-bound,0,1,0,1,1,0,Round Robin
P2642,9,3,3,IO-bound,1,0,1,0,0,0,SJF
P2643,7,6,2,CPU-bound,0,1,0,1,0,0,FCFS
P2644,10,7,6,IO-bound,0,1,1,0,0,0,Round Robin
P2645,19,16,5,CPU-bound,0,1,0,1,0,1,Round Robin
P2646,17,8,8,IO-bound,0,1,1,0,1,1,Priority
P2647,15,1,7,CPU-bound,1,0,0,1,1,1,SRTF
P2648,20,11,8,IO-bound,0,1,1,0,1,1,Priority
P2649,2,18,4,IO-bound,0,1,1,0,0,0,FCFS
P2650,14,17,3,IO-bound,0,1,1,0,0,1,Round Robin
P2651,16,6,8,IO-bound,0,1,1,0,1,1,Round Robin
P2652,15,5,10,IO-bound,1,0,1,0,1,1,Priority
P2653,10,16,4,CPU-bound,0,1,0,1,0,0,FCFS
P2654,1,2,8,CPU-bound,1,0,0,1,1,0,Priority
P2655,3,11,8,IO-bound,0,1,1,0,1,0,Priority
P2656,12,16,9,IO-bound,0,1,1,0,1,1,Round Robin
P2657,8,15,9,IO-bound,0,1,1,0,1,0,Priority
P2658,4,7,1,IO-bound,0,1,1,0,0,0,Round Robin
P2659,9,13,4,IO-bound,0,1,1,0,0,0,Round Robin
P2660,5,10,2,CPU-bound,0,1,0,1,0,0,Round Robin
P2661,0,9,4,CPU-bound,0,1,0,1,0,0,SJF
P2662,19,3,5,CPU-bound,1,0,0,1,0,1,SRTF
P2663,3,2,2,IO-bound,1,0,1,0,0,0,SJF
P2664,9,20,5,IO-bound,0,1,1,0,0,0,Round Robin
P2665,15,4,4,IO-bound,1,0,1,0,0,1,SRTF
P2666,19,19,3,IO-bound,0,1,1,0,0,1,Round Robin
P2667,11,10,8,IO-bound,0,1,1,0,1,1,SJF
P2668,6,4,3,CPU-bound,1,0,0,1,0,0,SJF
P2669,14,18,8,IO-bound,0,1,1,0,1,1,Priority
P2670,6,18,7,IO-bound,0,1,1,0,1,0,FCFS
P2671,12,6,10,IO-bound,0,1,1,0,1,1,Priority
P2672,17,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P2673,8,11,7,CPU-bound,0,1,0,1,1,0,Round Robin
P2674,0,18,8,CPU-bound,0,1,0,1,1,0,Priority
P2675,7,11,9,CPU-bound,0,1,0,1,1,0,Priority
P2676,14,3,9,IO-bound,1,0,1,0,1,1,Priority
P2677,13,8,10,CPU-bound,0,1,0,1,1,1,Round Robin
P2678,16,19,6,CPU-bound,0,1,0,1,0,1,Round Robin
P2679,11,19,5,IO-bound,0,1,1,0,0,1,Round Robin
P2680,5,7,10,IO-bound,0,1,1,0,1,0,Priority
P2681,12,14,7,CPU-bound,0,1,0,1,1,1,Round Robin
P2682,10,4,6,CPU-bound,1,0,0,1,0,0,SJF
P2683,12,18,3,IO-bound,0,1,1,0,0,1,Round Robin
P2684,6,2,4,CPU-bound,1,0,0,1,0,0,SJF
P2685,1,15,6,IO-bound,0,1,1,0,0,0,Round Robin
P2686,6,18,3,IO-bound,0,1,1,0,0,0,Round Robin
P2687,20,3,5,CPU-bound,1,0,0,1,0,1,SRTF
P2688,6,16,7,IO-bound,0,1,1,0,1,0,FCFS
P2689,14,16,8,CPU-bound,0,1,0,1,1,1,Round Robin
P2690,16,1,8,IO-bound,1,0,1,0,1,1,Priority
P2691,12,18,7,IO-bound,0,1,1,0,1,1,Round Robin
P2692,18,20,3,CPU-bound,0,1,0,1,0,1,FCFS
P2693,13,11,8,CPU-bound,0,1,0,1,1,1,Round Robin
P2694,9,15,5,IO-bound,0,1,1,0,0,0,FCFS
P2695,16,2,5,CPU-bound,1,0,0,1,0,1,SRTF
P2696,12,14,1,CPU-bound,0,1,0,1,0,1,FCFS
P2697,5,13,10,IO-bound,0,1,1,0,1,0,Priority
P2698,9,19,6,CPU-bound,0,1,0,1,0,0,FCFS
P2699,18,10,3,IO-bound,0,1,1,0,0,1,Round Robin
P2700,15,12,9,IO-bound,0,1,1,0,1,1,Priority
P2701,12,9,5,IO-bound,0,1,1,0,0,1,FCFS
P2702,17,20,10,CPU-bound,0,1,0,1,1,1,Priority
P2703,3,4,7,IO-bound,1,0,1,0,1,0,SJF
P2704,20,14,4,IO-bound,0,1,1,0,0,1,Round Robin
P2705,20,10,4,CPU-bound,0,1,0,1,0,1,Round Robin
P2706,11,5,2,CPU-bound,1,0,0,1,0,1,SRTF
P2707,11,18,10,CPU-bound,0,1,0,1,1,1,Round Robin
P2708,1,2,1,IO-bound,1,0,1,0,0,0,SJF
P2709,12,19,6,CPU-bound,0,1,0,1,0,1,FCFS
P2710,7,5,7,IO-bound,1,0,1,0,1,0,SJF
P2711,1,17,10,CPU-bound,0,1,0,1,1,0,Priority
P2712,1,8,2,IO-bound,0,1,1,0,0,0,Round Robin
P2713,2,16,4,CPU-bound,0,1,0,1,0,0,FCFS
P2714,15,12,8,CPU-bound,0,1,0,1,1,1,Priority
P2715,14,12,3,CPU-bound,0,1,0,1,0,1,FCFS
P2716,15,17,1,IO-bound,0,1,1,0,0,1,FCFS
P2717,7,20,10,CPU-bound,0,1,0,1,1,0,SJF
P2718,7,8,8,CPU-bound,0,1,0,1,1,0,Priority
P2719,2,19,8,CPU-bound,0,1,0,1,1,0,Priority
P2720,1,16,4,CPU-bound,0,1,0,1,0,0,Round Robin
P2721,2,7,2,CPU-bound,0,1,0,1,0,0,Round Robin
P2722,6,1,6,IO-bound,1,0,1,0,0,0,SJF
P2723,20,3,5,CPU-bound,1,0,0,1,0,1,SRTF
P2724,4,15,3,IO-bound,0,1,1,0,0,0,Round Robin
P2725,19,2,2,IO-bound,1,0,1,0,0,1,SJF
P2726,5,6,5,IO-bound,0,1,1,0,0,0,FCFS
P2727,5,16,1,CPU-bound,0,1,0,1,0,0,FCFS
P2728,15,3,10,IO-bound,1,0,1,0,1,1,Round Robin
P2729,12,20,4,IO-bound,0,1,1,0,0,1,Round Robin
P2730,17,5,4,CPU-bound,1,0,0,1,0,1,SRTF
P2731,5,9,3,IO-bound,0,1,1,0,0,0,Round Robin
P2732,13,8,6,IO-bound,0,1,1,0,0,1,Round Robin
P2733,10,4,4,IO-bound,1,0,1,0,0,0,SJF
P2734,18,12,7,IO-bound,0,1,1,0,1,1,FCFS
P2735,16,14,5,IO-bound,0,1,1,0,0,1,Round Robin
P2736,20,3,3,CPU-bound,1,0,0,1,0,1,SRTF
P2737,16,20,9,IO-bound,0,1,1,0,1,1,Priority
P2738,18,1,6,IO-bound,1,0,1,0,0,1,SRTF
P2739,20,11,2,IO-bound,0,1,1,0,0,1,Priority
P2740,3,12,4,CPU-bound,0,1,0,1,0,0,Round Robin
P2741,16,6,7,IO-bound,0,1,1,0,1,1,Round Robin
P2742,18,17,5,CPU-bound,0,1,0,1,0,1,FCFS
P2743,7,13,6,IO-bound,0,1,1,0,0,0,Priority
P2744,15,14,3,CPU-bound,0,1,0,1,0,1,FCFS
P2745,1,14,10,CPU-bound,0,1,0,1,1,0,Round Robin
P2746,12,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P2747,10,1,7,IO-bound,1,0,1,0,1,0,FCFS
P2748,18,17,10,IO-bound,0,1,1,0,1,1,Round Robin
P2749,18,8,1,CPU-bound,0,1,0,1,0,1,FCFS
P2750,10,7,1,CPU-bound,0,1,0,1,0,0,FCFS
P2751,1,10,10,IO-bound,0,1,1,0,1,0,Priority
P2752,0,17,10,CPU-bound,0,1,0,1,1,0,Priority
P2753,9,5,6,IO-bound,1,0,1,0,0,0,SJF
P2754,19,4,8,CPU-bound,1,0,0,1,1,1,SJF
P2755,19,19,8,IO-bound,0,1,1,0,1,1,Priority
P2756,8,15,9,IO-bound,0,1,1,0,1,0,Priority
P2757,7,5,5,IO-bound,1,0,1,0,0,0,FCFS
P2758,6,12,4,IO-bound,0,1,1,0,0,0,Round Robin
P2759,12,18,4,IO-bound,0,1,1,0,0,1,Round Robin
P2760,11,16,1,CPU-bound,0,1,0,1,0,1,Round Robin
P2761,9,15,7,IO-bound,0,1,1,0,1,0,Round Robin
P2762,8,16,3,IO-bound,0,1,1,0,0,0,Round Robin
P2763,15,6,5,IO-bound,0,1,1,0,0,1,Round Robin
P2764,9,1,1,IO-bound,1,0,1,0,0,0,SJF
P2765,6,10,6,IO-bound,0,1,1,0,0,0,Round Robin
P2766,12,9,1,IO-bound,0,1,1,0,0,1,FCFS
P2767,0,9,9,IO-bound,0,1,1,0,1,0,SJF
P2768,4,19,6,IO-bound,0,1,1,0,0,0,Round Robin
P2769,10,8,10,CPU-bound,0,1,0,1,1,0,SJF
P2770,0,12,9,IO-bound,0,1,1,0,1,0,SJF
P2771,7,14,2,IO-bound,0,1,1,0,0,0,Round Robin
P2772,18,3,6,CPU-bound,1,0,0,1,0,1,SRTF
P2773,19,12,6,IO-bound,0,1,1,0,0,1,FCFS
P2774,20,12,7,IO-bound,0,1,1,0,1,1,Round Robin
P2775,20,13,2,IO-bound,0,1,1,0,0,1,Round Robin
P2776,20,2,5,CPU-bound,1,0,0,1,0,1,SRTF
P2777,15,17,1,CPU-bound,0,1,0,1,0,1,FCFS
P2778,17,4,3,CPU-bound,1,0,0,1,0,1,SJF
P2779,20,17,4,CPU-bound,0,1,0,1,0,1,FCFS
P2780,10,2,4,IO-bound,1,0,1,0,0,0,SJF
P2781,0,8,3,CPU-bound,0,1,0,1,0,0,FCFS
P2782,15,4,9,CPU-bound,1,0,0,1,1,1,SJF
P2783,19,1,3,IO-bound,1,0,1,0,0,1,SJF
P2784,3,3,8,IO-bound,1,0,1,0,1,0,Priority
P2785,7,4,9,CPU-bound,1,0,0,1,1,0,SJF
P2786,9,1,6,IO-bound,1,0,1,0,0,0,SJF
P2787,16,13,3,CPU-bound,0,1,0,1,0,1,FCFS
P2788,15,16,2,IO-bound,0,1,1,0,0,1,Round Robin
P2789,19,7,7,IO-bound,0,1,1,0,1,1,FCFS
P2790,8,17,7,CPU-bound,0,1,0,1,1,0,Round Robin
P2791,10,18,5,CPU-bound,0,1,0,1,0,0,FCFS
P2792,18,5,8,IO-bound,1,0,1,0,1,1,Priority
P2793,14,2,9,CPU-bound,1,0,0,1,1,1,Priority
P2794,6,14,4,IO-bound,0,1,1,0,0,0,Round Robin
P2795,6,5,1,IO-bound,1,0,1,0,0,0,SJF
P2796,17,1,9,CPU-bound,1,0,0,1,1,1,Priority
P2797,9,9,10,CPU-bound,0,1,0,1,1,0,Priority
P2798,18,12,9,CPU-bound,0,1,0,1,1,1,Priority
P2799,8,13,3,CPU-bound,0,1,0,1,0,0,FCFS
P2800,12,3,6,IO-bound,1,0,1,0,0,1,SJF
P2801,7,12,9,CPU-bound,0,1,0,1,1,0,Round Robin
P2802,20,2,7,IO-bound,1,0,1,0,1,1,Round Robin
P2803,10,5,9,CPU-bound,1,0,0,1,1,0,Priority
P2804,12,9,9,IO-bound,0,1,1,0,1,1,Priority
P2805,10,18,2,IO-bound,0,1,1,0,0,0,FCFS
P2806,11,7,5,CPU-bound,0,1,0,1,0,1,Round Robin
P2807,5,14,6,CPU-bound,0,1,0,1,0,0,FCFS
P2808,0,15,7,CPU-bound,0,1,0,1,1,0,FCFS
P2809,13,5,2,IO-bound,1,0,1,0,0,1,SJF
P2810,17,14,3,IO-bound,0,1,1,0,0,1,Round Robin
P2811,3,2,3,IO-bound,1,0,1,0,0,0,SJF
P2812,11,16,8,IO-bound,0,1,1,0,1,1,SJF
P2813,17,10,6,IO-bound,0,1,1,0,0,1,Round Robin
P2814,10,19,3,CPU-bound,0,1,0,1,0,0,FCFS
P2815,10,13,3,IO-bound,0,1,1,0,0,0,Round Robin
P2816,5,6,7,IO-bound,0,1,1,0,1,0,Round Robin
P2817,20,15,8,CPU-bound,0,1,0,1,1,1,Round Robin
P2818,12,19,10,IO-bound,0,1,1,0,1,1,Priority
P2819,13,8,7,CPU-bound,0,1,0,1,1,1,FCFS
P2820,7,8,8,CPU-bound,0,1,0,1,1,0,Round Robin
P2821,9,19,2,IO-bound,0,1,1,0,0,0,Round Robin
P2822,13,18,8,CPU-bound,0,1,0,1,1,1,Priority
P2823,18,14,7,IO-bound,0,1,1,0,1,1,Round Robin
P2824,14,8,8,IO-bound,0,1,1,0,1,1,Priority
P2825,12,2,2,IO-bound,1,0,1,0,0,1,SJF
P2826,12,6,9,IO-bound,0,1,1,0,1,1,Priority
P2827,12,10,7,CPU-bound,0,1,0,1,1,1,FCFS
P2828,1,12,5,CPU-bound,0,1,0,1,0,0,FCFS
P2829,8,5,1,CPU-bound,1,0,0,1,0,0,SJF
P2830,16,13,8,IO-bound,0,1,1,0,1,1,SJF
P2831,17,17,4,CPU-bound,0,1,0,1,0,1,Round Robin
P2832,4,20,2,CPU-bound,0,1,0,1,0,0,Round Robin
P2833,11,19,7,CPU-bound,0,1,0,1,1,1,Round Robin
P2834,6,7,5,CPU-bound,0,1,0,1,0,0,SJF
P2835,10,17,3,CPU-bound,0,1,0,1,0,0,FCFS
P2836,3,1,8,IO-bound,1,0,1,0,1,0,Round Robin
P2837,1,14,7,CPU-bound,0,1,0,1,1,0,FCFS
P2838,19,9,10,IO-bound,0,1,1,0,1,1,SJF
P2839,15,18,4,IO-bound,0,1,1,0,0,1,Round Robin
P2840,12,10,4,IO-bound,0,1,1,0,0,1,Round Robin
P2841,7,19,7,CPU-bound,0,1,0,1,1,0,FCFS
P2842,13,1,10,CPU-bound,1,0,0,1,1,1,Priority
P2843,0,14,5,IO-bound,0,1,1,0,0,0,Round Robin
P2844,9,18,7,CPU-bound,0,1,0,1,1,0,FCFS
P2845,12,13,6,IO-bound,0,1,1,0,0,1,Round Robin
P2846,13,5,4,IO-bound,1,0,1,0,0,1,SRTF
P2847,11,4,8,IO-bound,1,0,1,0,1,1,Round Robin
P2848,3,5,5,CPU-bound,1,0,0,1,0,0,SJF
P2849,14,5,1,IO-bound,1,0,1,0,0,1,SRTF
P2850,18,15,3,CPU-bound,0,1,0,1,0,1,FCFS
P2851,6,5,9,IO-bound,1,0,1,0,1,0,Priority
P2852,11,20,10,CPU-bound,0,1,0,1,1,1,Priority
P2853,8,1,2,CPU-bound,1,0,0,1,0,0,SJF
P2854,7,20,5,CPU-bound,0,1,0,1,0,0,FCFS
P2855,2,7,5,IO-bound,0,1,1,0,0,0,Round Robin
P2856,19,20,1,CPU-bound,0,1,0,1,0,1,Round Robin
P2857,18,12,3,CPU-bound,0,1,0,1,0,1,Round Robin
P2858,16,8,5,CPU-bound,0,1,0,1,0,1,FCFS
P2859,17,10,6,IO-bound,0,1,1,0,0,1,FCFS
P2860,16,19,5,CPU-bound,0,1,0,1,0,1,SJF
P2861,3,5,2,CPU-bound,1,0,0,1,0,0,FCFS
P2862,7,4,8,CPU-bound,1,0,0,1,1,0,Priority
P2863,14,17,7,CPU-bound,0,1,0,1,1,1,FCFS
P2864,12,7,6,CPU-bound,0,1,0,1,0,1,FCFS
P2865,11,1,1,CPU-bound,1,0,0,1,0,1,SJF
P2866,20,1,6,CPU-bound,1,0,0,1,0,1,SRTF
P2867,4,3,10,IO-bound,1,0,1,0,1,0,SJF
P2868,0,5,3,IO-bound,1,0,1,0,0,0,SJF
P2869,12,6,6,CPU-bound,0,1,0,1,0,1,SJF
P2870,7,20,2,IO-bound,0,1,1,0,0,0,FCFS
P2871,4,15,10,IO-bound,0,1,1,0,1,0,Priority
P2872,3,4,10,CPU-bound,1,0,0,1,1,0,Priority
P2873,2,18,8,CPU-bound,0,1,0,1,1,0,Priority
P2874,5,1,6,IO-bound,1,0,1,0,0,0,SJF
P2875,4,15,7,IO-bound,0,1,1,0,1,0,Round Robin
P2876,20,10,1,CPU-bound,0,1,0,1,0,1,FCFS
P2877,13,8,10,CPU-bound,0,1,0,1,1,1,Priority
P2878,4,12,4,IO-bound,0,1,1,0,0,0,FCFS
P2879,9,13,10,CPU-bound,0,1,0,1,1,0,Priority
P2880,10,11,2,CPU-bound,0,1,0,1,0,0,Round Robin
