num_processes,mean_burst,std_burst,max_burst,min_burst,arrival_spread,mean_priority,priority_var,pct_io_bound,pct_cpu_bound,best_algorithm
5,11.2,3.9698866482558417,18,7,18,6.0,8.0,0.4,0.6,Priority
15,12.733333333333333,5.755770051773167,20,3,19,5.333333333333333,5.822222222222222,0.4,0.6,Priority
16,7.9375,4.9682586235018,19,1,18,3.75,6.9375,0.5,0.5,Priority
19,10.0,6.0524027416694945,19,1,20,4.526315789473684,8.354570637119114,0.5789473684210527,0.42105263157894735,Round Robin
18,11.833333333333334,6.020797289396148,20,2,20,5.666666666666667,9.222222222222221,0.5,0.5,Round Robin
12,12.25,5.569634937168982,20,3,18,4.5,10.25,0.4166666666666667,0.5833333333333333,SRTF
15,10.2,5.611892134862655,20,2,19,4.8,10.960000000000003,0.5333333333333333,0.4666666666666667,Round Robin
10,9.4,5.257375771237966,18,1,15,4.2,2.36,0.4,0.6,SJF
18,11.88888888888889,6.52251560952852,20,2,20,5.5,4.805555555555555,0.3888888888888889,0.6111111111111112,Priority
6,6.5,6.2915286960589585,20,2,17,5.333333333333333,7.888888888888889,0.6666666666666666,0.33333333333333337,FCFS
15,7.933333333333334,5.039400317057136,18,3,14,5.333333333333333,6.622222222222222,0.5333333333333333,0.4666666666666667,Round Robin
15,11.2,5.867424193516833,20,1,19,5.133333333333334,9.315555555555555,0.4666666666666667,0.5333333333333333,SRTF
8,10.75,5.379358697837503,20,1,20,6.875,6.859375,0.375,0.625,Priority
17,9.294117647058824,5.81847671476623,18,1,17,5.411764705882353,8.006920415224911,0.7647058823529411,0.23529411764705888,Priority
9,10.444444444444445,6.550845765770522,19,2,18,6.111111111111111,6.098765432098765,0.5555555555555556,0.4444444444444444,Priority
7,10.571428571428571,3.958973274443148,18,6,13,4.428571428571429,5.673469387755103,0.42857142857142855,0.5714285714285714,FCFS
17,9.294117647058824,6.433046171525796,19,1,19,5.0588235294117645,4.173010380622838,0.7058823529411765,0.2941176470588235,Round Robin
14,10.214285714285714,5.978277002478836,20,2,20,5.5,9.821428571428571,0.5714285714285714,0.4285714285714286,Round Robin
5,11.0,7.0710678118654755,19,1,12,6.8,7.760000000000001,0.4,0.6,Round Robin
13,11.307692307692308,4.777907739467548,20,1,19,5.3076923076923075,7.1360946745562135,0.7692307692307693,0.23076923076923073,Round Robin
4,5.75,3.766629793329841,10,2,4,5.5,8.75,0.5,0.5,Round Robin
10,11.2,6.493073232299171,20,1,15,5.4,11.440000000000001,0.9,0.09999999999999998,Round Robin
18,10.777777777777779,4.939135726865082,17,2,18,4.444444444444445,2.9135802469135803,0.5555555555555556,0.4444444444444444,Round Robin
8,8.875,6.313428149587195,20,1,19,4.5,7.0,0.5,0.5,Round Robin
10,7.9,3.477067730142742,16,5,18,6.2,11.16,0.5,0.5,Round Robin
12,9.25,5.789717897560583,17,1,20,6.25,3.8541666666666665,0.4166666666666667,0.5833333333333333,SJF
5,12.6,3.8262252939417984,20,9,13,4.0,2.8,0.6,0.4,Round Robin
4,10.75,5.717298313014636,18,2,4,6.25,8.1875,0.25,0.75,Priority
13,10.538461538461538,5.6923076923076925,20,2,19,4.6923076923076925,6.674556213017752,0.6153846153846154,0.3846153846153846,Priority
14,9.428571428571429,5.0950155714648595,17,2,19,5.071428571428571,4.494897959183673,0.5714285714285714,0.4285714285714286,Round Robin
20,9.4,5.721887800367987,18,1,19,5.5,12.55,0.35,0.65,Priority
9,11.88888888888889,5.546659544154971,20,4,16,5.333333333333333,8.88888888888889,0.6666666666666666,0.33333333333333337,Round Robin
19,9.68421052631579,4.888790955677104,19,2,20,6.0,7.052631578947368,0.47368421052631576,0.5263157894736843,Priority
19,10.0,6.130166993518289,20,1,20,4.368421052631579,5.916897506925207,0.5263157894736842,0.4736842105263158,Round Robin
18,9.38888888888889,5.023709219390356,19,2,16,6.444444444444445,7.246913580246915,0.5555555555555556,0.4444444444444444,Round Robin
15,12.8,4.621688003316537,20,6,16,5.866666666666666,9.315555555555555,0.6,0.4,Round Robin
15,10.866666666666667,5.852255025961266,19,1,20,5.933333333333334,7.528888888888889,0.4,0.6,Priority
7,11.857142857142858,6.379175303361745,20,2,16,3.857142857142857,5.836734693877552,0.2857142857142857,0.7142857142857143,Round Robin
14,13.285714285714286,5.774680837545068,20,1,18,5.857142857142857,6.836734693877553,0.6428571428571429,0.3571428571428571,Round Robin
18,9.444444444444445,6.029761578317838,19,1,19,7.111111111111111,4.654320987654321,0.3333333333333333,0.6666666666666667,Priority
3,10.666666666666666,3.681787005729087,15,6,3,9.0,0.6666666666666666,0.3333333333333333,0.6666666666666667,FCFS
14,10.785714285714286,4.973911531015339,20,4,18,5.642857142857143,7.658163265306121,0.5714285714285714,0.4285714285714286,Round Robin
6,10.833333333333334,4.258977446393546,16,6,17,5.0,6.0,0.3333333333333333,0.6666666666666667,Priority
8,12.25,6.590713163232034,20,3,13,4.75,5.4375,0.625,0.375,Round Robin
15,9.6,5.364078050637717,20,2,17,5.466666666666667,7.315555555555554,0.4,0.6,Priority
20,11.6,5.961543424315552,20,2,19,5.85,10.3275,0.4,0.6,Priority
14,9.642857142857142,4.269612609679559,17,4,18,5.5,7.964285714285714,0.6428571428571429,0.3571428571428571,Round Robin
14,11.142857142857142,6.104531605491856,20,2,20,5.785714285714286,6.739795918367347,0.35714285714285715,0.6428571428571428,Priority
14,9.357142857142858,5.776889213027356,19,1,19,4.142857142857143,6.979591836734693,0.2857142857142857,0.7142857142857143,SJF
5,12.4,3.6660605559646715,16,7,8,5.4,4.24,0.4,0.6,SRTF
5,11.2,5.5641710972974225,19,4,20,4.8,2.96,0.2,0.8,SRTF
8,11.0,5.958187643906492,20,1,19,7.625,3.734375,0.5,0.5,FCFS
15,13.8,4.96923870762246,20,1,17,4.133333333333334,4.515555555555555,0.5333333333333333,0.4666666666666667,Round Robin
20,10.8,5.372150407425317,20,2,19,5.25,9.0875,0.4,0.6,Priority
18,10.222222222222221,5.720873627491556,20,1,18,6.444444444444445,4.0246913580246915,0.3888888888888889,0.6111111111111112,SRTF
17,10.882352941176471,6.369803330061912,20,1,18,5.235294117647059,7.356401384083045,0.35294117647058826,0.6470588235294117,Priority
6,13.333333333333334,5.934831271588285,20,4,18,7.0,5.333333333333333,0.6666666666666666,0.33333333333333337,Round Robin
17,10.294117647058824,6.209714456657245,19,1,16,5.411764705882353,9.183391003460208,0.23529411764705882,0.7647058823529411,SRTF
20,9.45,6.086665753924722,20,1,20,5.05,6.7475,0.5,0.5,Round Robin
7,9.428571428571429,5.728553615932406,16,1,19,6.571428571428571,5.673469387755103,0.42857142857142855,0.5714285714285714,Priority
13,10.538461538461538,5.759478937641503,19,1,20,5.3076923076923075,8.366863905325443,0.6923076923076923,0.3076923076923077,Round Robin
3,17.0,4.242640687119285,20,11,18,9.333333333333334,0.2222222222222222,0.6666666666666666,0.33333333333333337,Round Robin
11,11.818181818181818,7.246543775774413,20,1,20,4.363636363636363,7.140495867768595,0.36363636363636365,0.6363636363636364,SJF
20,12.9,6.260191690355816,20,1,20,5.15,8.427499999999998,0.55,0.44999999999999996,Priority
11,13.090909090909092,5.484764774181221,20,5,18,6.090909090909091,8.62809917355372,0.5454545454545454,0.4545454545454546,Round Robin
6,11.0,6.4031242374328485,19,4,19,5.333333333333333,5.888888888888888,0.5,0.5,Round Robin
8,11.375,6.163146517810525,20,4,17,5.375,8.734375,0.625,0.375,Round Robin
17,11.764705882352942,4.917309304472086,20,3,16,5.764705882352941,4.29757785467128,0.6470588235294118,0.3529411764705882,Round Robin
18,11.277777777777779,6.062686932335049,20,1,19,5.277777777777778,7.978395061728396,0.4444444444444444,0.5555555555555556,Priority
15,11.0,5.549774770204643,18,1,18,6.266666666666667,6.995555555555555,0.4666666666666667,0.5333333333333333,Priority
6,10.666666666666666,2.8674417556808756,15,6,20,3.6666666666666665,6.555555555555556,0.5,0.5,Round Robin
20,12.2,5.055689863905815,20,2,20,5.3,4.610000000000001,0.45,0.55,Round Robin
20,9.15,6.052065763026704,19,1,20,5.9,10.689999999999998,0.4,0.6,Priority
9,11.555555555555555,6.093915200356483,19,1,17,6.333333333333333,4.888888888888889,0.6666666666666666,0.33333333333333337,Round Robin
14,8.714285714285714,5.091008480344418,19,2,19,5.071428571428571,7.209183673469387,0.5,0.5,Round Robin
19,10.368421052631579,6.166211208255841,20,1,19,4.7894736842105265,6.797783933518006,0.631578947368421,0.368421052631579,Priority
5,10.2,2.7856776554368237,14,7,9,7.4,3.84,0.2,0.8,FCFS
20,8.9,5.548873759602033,19,1,18,5.5,8.45,0.5,0.5,Round Robin
4,17.0,1.8708286933869707,20,15,7,7.25,3.6875,0.0,1.0,FCFS
19,11.210526315789474,5.596793700235135,20,2,19,5.842105263157895,10.238227146814404,0.47368421052631576,0.5263157894736843,Priority
18,12.222222222222221,4.98392477600129,20,5,20,5.166666666666667,6.361111111111112,0.4444444444444444,0.5555555555555556,Priority
15,10.866666666666667,5.795017016560195,20,2,16,4.866666666666666,6.782222222222222,0.3333333333333333,0.6666666666666667,SRTF
7,10.0,6.502746672423452,18,1,20,4.857142857142857,8.979591836734695,0.42857142857142855,0.5714285714285714,SRTF
6,10.666666666666666,3.2998316455372216,15,7,18,6.0,10.333333333333334,0.6666666666666666,0.33333333333333337,Priority
5,4.8,5.1146847410177685,15,2,8,5.0,6.4,0.6,0.4,Round Robin
18,8.38888888888889,5.458315662962633,17,1,20,4.722222222222222,7.978395061728396,0.4444444444444444,0.5555555555555556,SRTF
20,9.85,4.962610200287748,20,1,20,4.7,10.01,0.5,0.5,FCFS
8,10.0,6.48074069840786,19,2,18,5.125,13.609375,0.5,0.5,Round Robin
10,10.3,5.197114584074513,20,1,17,5.1,6.09,0.6,0.4,Round Robin
11,11.909090909090908,5.583328193739669,19,1,20,5.454545454545454,8.611570247933884,0.36363636363636365,0.6363636363636364,Priority
7,9.571428571428571,6.275966467568228,19,1,7,5.0,8.0,0.8571428571428571,0.1428571428571429,Round Robin
5,5.8,4.707440918375927,15,2,17,5.6,5.84,0.4,0.6,SRTF
14,9.071428571428571,4.666970349691324,19,1,18,5.142857142857143,9.83673469387755,0.7142857142857143,0.2857142857142857,Priority
10,9.0,5.458937625582473,19,3,19,6.4,5.840000000000001,0.6,0.4,Round Robin
12,10.0,5.656854249492381,18,1,17,5.25,8.354166666666666,0.8333333333333334,0.16666666666666663,Round Robin
14,11.214285714285714,5.544348105807152,20,1,17,4.142857142857143,7.2653061224489806,0.5,0.5,Round Robin
16,11.875,4.270172713134681,20,5,20,6.0625,7.55859375,0.5,0.5,Round Robin
3,6.666666666666667,5.2493385826745405,14,2,16,6.0,8.666666666666666,0.0,1.0,Priority
19,8.894736842105264,6.965287894772456,19,1,18,5.684210526315789,11.268698060941828,0.3157894736842105,0.6842105263157895,Priority
16,8.5625,4.415438115295015,16,1,14,5.6875,7.83984375,0.25,0.75,Priority
19,9.473684210526315,5.861277218927553,18,1,19,4.947368421052632,10.26038781163435,0.2631578947368421,0.736842105263158,SRTF
18,9.61111111111111,6.490496376231677,20,1,20,6.888888888888889,5.65432098765432,0.5555555555555556,0.4444444444444444,Priority
4,10.0,9.027735042633894,20,1,8,6.0,7.5,0.25,0.75,Priority
13,13.076923076923077,6.12009977874341,20,3,20,6.076923076923077,9.917159763313608,0.46153846153846156,0.5384615384615384,Priority
18,10.722222222222221,5.4549218912378725,18,1,20,6.055555555555555,8.830246913580247,0.5,0.5,Round Robin
11,7.909090909090909,4.660365679264108,16,2,15,6.363636363636363,11.140495867768594,0.45454545454545453,0.5454545454545454,Priority
19,9.789473684210526,6.279280442923889,20,2,20,4.368421052631579,9.074792243767314,0.5789473684210527,0.42105263157894735,Round Robin
6,7.666666666666667,7.226494462892932,20,1,16,5.333333333333333,10.222222222222221,0.3333333333333333,0.6666666666666667,Priority
17,10.588235294117647,6.4357350101684005,20,1,20,4.882352941176471,4.927335640138407,0.4117647058823529,0.5882352941176471,SRTF
10,14.0,4.732863826479693,20,1,20,6.9,8.09,0.7,0.30000000000000004,FCFS
3,11.666666666666666,7.586537784494028,18,1,13,5.333333333333333,5.5555555555555545,1.0,0.0,Round Robin
16,7.1875,6.385714036033872,19,1,19,4.875,7.859375,0.4375,0.5625,SRTF
16,7.625,5.035809269620922,18,1,18,4.6875,7.83984375,0.625,0.375,Round Robin
17,10.058823529411764,5.525029552599102,20,1,19,5.647058823529412,11.640138408304498,0.47058823529411764,0.5294117647058824,Priority
10,9.3,6.1163714733492105,20,1,20,6.0,5.8,0.7,0.30000000000000004,Round Robin
7,11.0,5.529143565818179,19,5,12,6.428571428571429,4.816326530612245,0.5714285714285714,0.4285714285714286,Round Robin
12,8.416666666666666,6.143537706855518,20,1,18,5.0,12.666666666666666,0.5,0.5,Round Robin
15,8.0,5.215361924162119,18,2,17,5.8,5.36,0.5333333333333333,0.4666666666666667,Round Robin
13,10.153846153846153,5.695425341665468,18,2,20,6.0,7.846153846153846,0.23076923076923078,0.7692307692307692,Priority
4,11.25,5.539629951540085,18,3,6,6.0,1.5,0.25,0.75,FCFS
14,9.5,6.020797289396148,17,1,17,6.285714285714286,8.061224489795917,0.42857142857142855,0.5714285714285714,Priority
16,9.875,6.050568155140474,20,2,17,5.25,7.8125,0.625,0.375,FCFS
15,11.666666666666666,4.908043285148256,20,2,20,5.933333333333334,5.262222222222222,0.4,0.6,Round Robin
10,8.6,4.317406628984581,17,2,18,4.7,6.8100000000000005,0.3,0.7,Round Robin
5,12.2,5.1536394906900505,19,5,13,6.4,4.64,1.0,0.0,Round Robin
18,9.555555555555555,4.621474298463427,19,2,20,5.777777777777778,6.506172839506173,0.3888888888888889,0.6111111111111112,Priority
14,8.5,4.288689443508021,17,1,18,5.642857142857143,7.9438775510204085,0.42857142857142855,0.5714285714285714,Priority
5,10.0,6.418722614352485,20,3,14,4.2,7.359999999999999,0.4,0.6,SRTF
20,9.9,4.182104733265297,18,2,19,4.65,6.527500000000001,0.6,0.4,Round Robin
18,8.666666666666666,6.27162924074226,19,1,19,5.611111111111111,9.015432098765432,0.4444444444444444,0.5555555555555556,SRTF
16,10.375,6.323319934970869,19,1,19,5.5625,7.62109375,0.625,0.375,Round Robin
20,8.8,6.04648658313239,20,1,20,4.7,8.11,0.55,0.44999999999999996,Round Robin
16,8.25,4.789311015167004,15,1,18,4.125,6.234375,0.375,0.625,FCFS
20,9.95,5.625611077918558,19,2,19,5.75,8.2875,0.45,0.55,Priority
19,10.736842105263158,4.677404872735554,18,2,20,6.368421052631579,5.81163434903047,0.631578947368421,0.368421052631579,Round Robin
20,7.1,6.1392181912683315,20,1,19,6.1,7.99,0.35,0.65,Priority
5,13.4,5.0039984012787215,19,6,16,4.0,10.0,0.6,0.4,Round Robin
6,8.166666666666666,3.531603350069515,14,5,12,4.666666666666667,6.888888888888889,0.16666666666666666,0.8333333333333334,Round Robin
5,9.0,5.513619500836088,20,6,18,6.4,10.24,0.4,0.6,SRTF
17,11.117647058823529,6.944166853352332,19,1,19,5.235294117647059,8.179930795847753,0.5294117647058824,0.47058823529411764,Round Robin
3,15.0,4.08248290463863,20,10,3,5.666666666666667,2.888888888888889,0.6666666666666666,0.33333333333333337,FCFS
4,9.5,6.103277807866851,18,1,13,4.0,3.5,0.0,1.0,SRTF
13,9.846153846153847,5.171611173529727,17,2,18,5.3076923076923075,7.136094674556214,0.6153846153846154,0.3846153846153846,Round Robin
4,11.0,8.06225774829855,20,2,3,6.0,7.5,0.25,0.75,Priority
7,13.285714285714286,3.1036515689143473,18,9,12,5.571428571428571,5.673469387755103,0.2857142857142857,0.7142857142857143,SRTF
19,10.947368421052632,5.9777982587371294,20,2,20,6.894736842105263,7.041551246537396,0.5263157894736842,0.4736842105263158,Round Robin
8,13.125,6.213644260818284,20,4,19,5.125,3.609375,0.5,0.5,Round Robin
9,8.444444444444445,5.983516452371671,19,1,18,5.333333333333333,7.555555555555555,0.2222222222222222,0.7777777777777778,Priority
9,4.888888888888889,2.7666443551086073,10,1,14,6.666666666666667,10.444444444444446,0.6666666666666666,0.33333333333333337,Round Robin
20,10.9,4.22965719651132,18,1,16,5.6,9.54,0.45,0.55,Priority
6,10.0,4.725815626252608,17,4,10,5.833333333333333,5.138888888888889,0.6666666666666666,0.33333333333333337,Round Robin
17,8.764705882352942,3.812200410828153,16,1,16,4.882352941176471,9.162629757785467,0.35294117647058826,0.6470588235294117,FCFS
14,11.857142857142858,5.680255814877441,20,2,17,6.071428571428571,6.637755102040816,0.6428571428571429,0.3571428571428571,Round Robin
3,6.0,3.7416573867739413,10,1,14,8.333333333333334,2.888888888888889,0.3333333333333333,0.6666666666666667,FCFS
8,10.875,5.206666399914632,17,2,19,5.625,6.234375,0.75,0.25,FCFS
7,8.0,4.750939756661683,17,3,19,6.142857142857143,9.83673469387755,0.42857142857142855,0.5714285714285714,Priority
20,11.8,4.985980344927164,20,1,20,5.35,7.827500000000002,0.4,0.6,Priority
12,10.583333333333334,7.376294613301602,20,1,17,6.416666666666667,6.076388888888889,0.5833333333333334,0.41666666666666663,Round Robin
7,12.857142857142858,5.488392203513871,18,3,20,5.571428571428571,7.959183673469389,0.42857142857142855,0.5714285714285714,Priority
13,10.76923076923077,5.924575235067603,19,1,19,6.3076923076923075,8.98224852071006,0.38461538461538464,0.6153846153846154,Round Robin
14,12.785714285714286,5.4007746987759795,20,1,20,5.571428571428571,8.673469387755103,0.5,0.5,FCFS
13,10.538461538461538,6.109455277435317,20,2,20,5.384615384615385,7.928994082840237,0.3076923076923077,0.6923076923076923,SRTF
5,4.0,3.3466401061363023,10,1,13,5.6,7.840000000000001,0.2,0.8,Priority
8,11.75,5.356071321407137,19,1,19,5.25,6.4375,0.625,0.375,Round Robin
4,8.25,5.448623679425842,14,1,15,4.5,7.25,0.75,0.25,Priority
6,7.0,3.415650255319866,11,3,19,3.3333333333333335,3.2222222222222228,0.6666666666666666,0.33333333333333337,Priority
11,9.363636363636363,5.465141223705141,16,1,16,6.545454545454546,8.975206611570249,0.36363636363636365,0.6363636363636364,SRTF
3,8.666666666666666,4.027681991198191,12,3,3,7.333333333333333,6.222222222222221,0.3333333333333333,0.6666666666666667,Priority
4,10.0,5.338539126015656,18,3,14,4.75,6.1875,0.5,0.5,Round Robin
14,10.642857142857142,3.8841646069492923,17,3,20,6.642857142857143,7.086734693877552,0.5714285714285714,0.4285714285714286,FCFS
16,11.5,6.020797289396148,20,3,19,5.3125,4.08984375,0.1875,0.8125,Priority
16,10.1875,6.395494019229476,20,1,19,3.6875,8.21484375,0.4375,0.5625,SJF
4,13.5,3.5,17,8,15,8.5,2.75,0.75,0.25,Round Robin
4,9.5,7.5,20,1,14,3.75,1.1875,0.25,0.75,SRTF
12,11.916666666666666,5.8659800734593555,20,2,19,5.666666666666667,8.222222222222223,0.5833333333333334,0.41666666666666663,Round Robin
3,10.0,6.377042156569663,19,5,15,9.666666666666666,0.2222222222222222,1.0,0.0,Round Robin
6,8.0,3.5118845842842465,14,4,13,4.833333333333333,5.13888888888889,0.3333333333333333,0.6666666666666667,FCFS
5,13.4,2.65329983228432,18,10,11,6.2,7.760000000000001,0.4,0.6,Priority
5,12.2,5.1146847410177685,20,7,10,5.4,5.4399999999999995,0.8,0.19999999999999996,Round Robin
17,11.882352941176471,5.717695473046055,20,2,18,6.0588235294117645,6.525951557093427,0.5882352941176471,0.4117647058823529,Priority
18,10.222222222222221,5.7980413891776665,20,3,19,5.444444444444445,5.580246913580247,0.3888888888888889,0.6111111111111112,SRTF
7,9.857142857142858,5.938459911664722,18,3,20,6.285714285714286,1.6326530612244898,0.42857142857142855,0.5714285714285714,SJF
3,8.666666666666666,4.496912521077347,15,5,9,6.666666666666667,0.22222222222222224,0.6666666666666666,0.33333333333333337,Round Robin
12,12.166666666666666,6.568020165079344,20,1,18,4.583333333333333,12.243055555555557,0.6666666666666666,0.33333333333333337,Round Robin
15,8.866666666666667,5.251877970994968,19,1,20,5.8,7.359999999999999,0.6,0.4,Round Robin
9,11.11111111111111,4.331908597692872,19,5,19,4.222222222222222,7.283950617283949,0.5555555555555556,0.4444444444444444,FCFS
12,9.666666666666666,6.289320754704402,20,1,19,6.666666666666667,5.388888888888888,0.5833333333333334,0.41666666666666663,Round Robin
5,11.4,1.3564659966250536,13,9,9,4.4,3.04,0.6,0.4,Round Robin
8,8.5,5.522680508593631,19,1,18,5.0,3.5,0.625,0.375,Round Robin
7,12.714285714285714,5.495824017620384,20,2,15,7.428571428571429,3.102040816326531,0.0,1.0,SRTF
6,10.833333333333334,6.618576550554928,20,1,12,6.833333333333333,7.138888888888889,0.6666666666666666,0.33333333333333337,Round Robin
19,9.473684210526315,4.56956085708384,19,1,20,4.7894736842105265,7.5346260387811625,0.8421052631578947,0.1578947368421053,Round Robin
13,7.846153846153846,5.289265673129564,20,1,19,4.3076923076923075,9.905325443786982,0.5384615384615384,0.46153846153846156,Round Robin
17,8.294117647058824,4.674897996777771,18,1,19,6.352941176470588,7.0519031141868505,0.47058823529411764,0.5294117647058824,Priority
18,10.777777777777779,6.762277357645751,20,2,20,5.111111111111111,9.209876543209877,0.4444444444444444,0.5555555555555556,Priority
6,12.166666666666666,5.6984403324262525,19,3,10,6.0,8.666666666666666,0.3333333333333333,0.6666666666666667,Priority
17,10.058823529411764,4.221382380708036,18,3,19,5.588235294117647,9.301038062283737,0.5294117647058824,0.47058823529411764,FCFS
4,13.75,4.815340071064556,20,7,12,5.25,9.1875,0.5,0.5,Round Robin
9,7.888888888888889,6.081747637068448,20,2,18,4.333333333333333,6.666666666666667,0.4444444444444444,0.5555555555555556,SJF
10,7.5,5.463515351859094,20,2,16,7.4,8.440000000000001,0.3,0.7,Priority
5,8.6,4.409081537009721,15,3,9,4.6,7.44,0.4,0.6,Round Robin
20,9.6,4.789572005931219,16,1,20,5.85,9.3275,0.4,0.6,SRTF
19,11.157894736842104,5.23413048019024,19,2,20,5.842105263157895,10.027700831024932,0.5789473684210527,0.42105263157894735,Round Robin
14,11.071428571428571,5.063373885270652,19,2,19,5.642857142857143,6.943877551020409,0.6428571428571429,0.3571428571428571,Round Robin
4,8.0,2.5495097567963922,12,5,13,5.0,16.0,0.0,1.0,Priority
6,11.166666666666666,6.618576550554926,19,2,15,4.5,0.9166666666666666,0.3333333333333333,0.6666666666666667,SRTF
18,11.38888888888889,5.0896287671749025,18,2,18,6.166666666666667,6.583333333333332,0.3888888888888889,0.6111111111111112,Priority
15,12.466666666666667,6.859219262342391,20,1,19,4.8,7.626666666666667,0.5333333333333333,0.4666666666666667,Round Robin
5,6.2,4.791659420284376,15,1,10,4.6,11.440000000000001,0.2,0.8,FCFS
4,12.25,3.2691742076555053,16,7,11,3.5,2.25,0.75,0.25,Round Robin
12,10.916666666666666,5.823205493731285,18,1,18,5.833333333333333,9.972222222222221,0.5,0.5,FCFS
12,10.666666666666666,4.422166387140534,20,5,18,4.083333333333333,7.576388888888888,0.5,0.5,Round Robin
11,10.636363636363637,6.124061742945196,20,1,20,5.454545454545454,9.702479338842975,0.45454545454545453,0.5454545454545454,SRTF
8,8.0,7.826237921249264,20,1,13,5.25,4.1875,0.375,0.625,Priority
16,13.125,6.112231589198825,20,2,20,5.75,11.8125,0.5,0.5,Round Robin
15,11.4,5.474790711372749,20,3,17,5.133333333333334,12.115555555555554,0.6666666666666666,0.33333333333333337,FCFS
15,11.733333333333333,5.195724738239657,20,4,17,6.266666666666667,8.72888888888889,0.4,0.6,Round Robin
3,11.0,5.354126134736337,18,5,10,6.333333333333333,6.222222222222221,0.3333333333333333,0.6666666666666667,SRTF
13,8.923076923076923,5.511687420822417,19,2,19,4.538461538461538,7.78698224852071,0.46153846153846156,0.5384615384615384,SJF
13,11.692307692307692,4.777907739467548,20,2,20,4.615384615384615,5.313609467455621,0.23076923076923078,0.7692307692307692,FCFS
17,10.176470588235293,5.3162934247976485,18,2,15,5.0,8.588235294117647,0.5294117647058824,0.47058823529411764,Round Robin
13,11.76923076923077,3.6194739556980284,17,4,20,5.0,5.076923076923077,0.6153846153846154,0.3846153846153846,Round Robin
12,8.0,4.915960401250875,17,1,15,4.916666666666667,6.076388888888889,0.6666666666666666,0.33333333333333337,Round Robin
6,3.5,1.707825127659933,6,1,18,6.166666666666667,11.138888888888888,0.16666666666666666,0.8333333333333334,Priority
17,9.411764705882353,4.728621531873269,17,1,17,5.588235294117647,9.06574394463668,0.5294117647058824,0.47058823529411764,Round Robin
13,11.307692307692308,5.743017370747721,20,2,19,4.384615384615385,7.775147928994083,0.46153846153846156,0.5384615384615384,SRTF
12,13.583333333333334,3.707162736589204,19,6,20,5.916666666666667,8.243055555555555,0.5,0.5,Priority
7,8.714285714285714,4.095791767666129,16,3,18,5.571428571428571,9.102040816326532,0.7142857142857143,0.2857142857142857,Round Robin
8,11.0,5.522680508593631,19,2,19,5.75,8.6875,0.5,0.5,Round Robin
12,8.666666666666666,5.055250296034367,17,1,17,6.333333333333333,8.555555555555555,0.75,0.25,Round Robin
11,10.454545454545455,5.382862306577258,20,3,20,5.0,4.545454545454546,0.5454545454545454,0.4545454545454546,Round Robin
18,9.222222222222221,5.691665988829199,20,1,20,4.555555555555555,5.246913580246915,0.4444444444444444,0.5555555555555556,SRTF
14,12.571428571428571,5.052782623950684,19,2,17,5.785714285714286,10.311224489795919,0.5,0.5,Round Robin
8,7.25,5.09288719686584,17,2,12,5.875,7.359375,0.5,0.5,Round Robin
12,10.166666666666666,6.890008869531463,19,1,16,7.416666666666667,5.7430555555555545,0.4166666666666667,0.5833333333333333,SRTF
7,11.0,5.0709255283711,17,2,15,5.0,4.857142857142857,0.5714285714285714,0.4285714285714286,Round Robin
17,11.705882352941176,4.847858300714474,20,2,18,5.588235294117647,8.83044982698962,0.5882352941176471,0.4117647058823529,Round Robin
19,12.789473684210526,5.196952015297763,20,1,20,6.2105263157894735,6.271468144044321,0.42105263157894735,0.5789473684210527,Priority
10,12.1,4.805205510693585,17,2,12,5.6,6.44,0.4,0.6,SRTF
7,9.285714285714286,7.125693664765672,19,1,19,2.857142857142857,7.265306122448978,0.42857142857142855,0.5714285714285714,SRTF
4,8.75,5.7608593109014565,17,1,6,6.25,3.6875,0.25,0.75,SJF
7,11.857142857142858,7.259054866235715,20,2,20,5.714285714285714,5.061224489795919,0.2857142857142857,0.7142857142857143,Priority
12,11.666666666666666,4.533823502911814,19,4,19,5.583333333333333,12.743055555555555,0.5,0.5,Priority
16,11.1875,5.6592706022949635,20,2,17,5.6875,8.83984375,0.4375,0.5625,Round Robin
4,11.25,5.356071321407137,19,4,13,6.75,11.6875,0.25,0.75,SRTF
19,10.473684210526315,6.499946728952814,20,1,19,5.421052631578948,7.717451523545706,0.3157894736842105,0.6842105263157895,Priority
13,7.615384615384615,6.41558752676709,19,1,19,6.461538461538462,12.402366863905325,0.5384615384615384,0.46153846153846156,Round Robin
3,16.333333333333332,3.7712361663282534,19,11,7,5.666666666666667,4.222222222222222,0.6666666666666666,0.33333333333333337,Round Robin
6,9.0,5.5677643628300215,19,1,17,6.5,8.916666666666666,0.16666666666666666,0.8333333333333334,Priority
10,7.4,4.029888335921977,14,3,17,5.3,7.01,0.3,0.7,Priority
6,6.666666666666667,5.374838498865699,17,1,16,6.666666666666667,5.888888888888889,0.3333333333333333,0.6666666666666667,Priority
10,9.5,5.5362442142665635,20,3,20,5.3,6.609999999999999,0.7,0.30000000000000004,Round Robin
11,9.363636363636363,4.922540498429412,19,2,17,5.2727272727272725,6.198347107438016,0.5454545454545454,0.4545454545454546,Round Robin
8,11.375,4.998437255783052,18,4,17,5.625,4.234375,0.5,0.5,Round Robin
14,8.5,5.678908345800274,18,2,17,5.0,9.0,0.42857142857142855,0.5714285714285714,Priority
